player_name,team,position,steamerr,rthebatx,roopsydc,season,Status,best_projection,avg_projection,eno,closermonkey rank,closermonkey tier,Stuff+,Location+,Pitching+
Jairo Iriarte,CHW,RP/,-14.299956465713976,-8.8632490965677,-16.553706543705392,,FA,-8.8632490965677,-13.238970701995688,,,,,,
Ian Gibaut,CIN,RP/,-8.893412411919812,,-9.579153972470053,-9.580692949450265,FA,-8.893412411919812,-9.351086444613378,,,,93.0691139240506,113.58936708860764,104.71417721518988
Jacob Hurtubise,CIN,OF/,-19.05722965040216,-19.21290056703202,-18.53459691628281,-8.904233949495634,FA,-8.904233949495634,-16.427240270803154,,,,,,
Tyler Matzek,NYY,RP/,-8.926715634307486,,-9.644916917824125,,FA,-8.926715634307486,-9.285816276065805,,,,,,
Jacob Amaya,CHW,SS/,-19.230644267889065,-18.67330577627943,-19.617787210333482,-8.939865141048086,FA,-8.939865141048086,-16.615400598887515,,,,,,
Noah Davis,LAD,RP/,-8.96175253288126,,-12.72537120498347,,FA,-8.96175253288126,-10.843561868932365,,,,77.82,98.48,79.42
Aaron Schunk,COL,2B/3B/SS/,-18.895206701096907,-18.360272779302964,-18.983769636158023,-8.96179809960505,FA,-8.96179809960505,-16.300261804040737,,,,,,
Cal Stevenson,PHI,OF/,-18.18782763525553,-18.06418209535561,-17.561827800730423,-9.013027666561149,FA,-9.013027666561149,-15.706716299475678,,,,,,
Steven Cruz,KCR,RP/,-9.074187547178969,,-9.316161291755536,,FA,-9.074187547178969,-9.195174419467254,,,,108.69379310344829,72.37482758620689,86.71793103448275
Dylan Carlson,BAL,OF/,-17.1050523934301,-17.807055578809912,-16.832666153318048,-9.086938550102042,FA,-9.086938550102042,-15.207928168915023,,,,,,
Luis Guerrero,BOS,RP/,-10.557275600225886,,-9.202352809034322,,FA,-9.202352809034322,-9.879814204630105,,,,,,
Logan Gillaspie,SDP,RP/,-9.21793571251671,,-9.797255935098644,-11.498569382731038,FA,-9.21793571251671,-10.17125367678213,,,,90.6897247706422,96.51743119266057,88.63761467889908
Joan Adon,WSN,RP/,-9.249445385271812,,-11.670519217291046,,FA,-9.249445385271812,-10.459982301281428,,,,,,
Dairon Blanco,KCR,OF/,-9.33489818373996,-11.36331683493639,-10.341147856163667,,FA,-9.33489818373996,-10.34645429161334,,,,,,
Casey Schmitt,SFG,2B/,-17.76019207278038,-16.806801539944505,-16.105791442759365,-9.345356087918951,FA,-9.345356087918951,-15.004535285850801,,,,,,
Zach Thompson,ATL,RP/,-9.347540137609084,,-11.242648880993771,,FA,-9.347540137609084,-10.295094509301428,,,,82.95433333333332,86.363,71.752
Nathan Wiles,ATL,RP/,-9.392576686130095,,-11.678634074640073,,FA,-9.392576686130095,-10.535605380385084,,,,96.88,111.7375,106.8475
Travis Jankowski,CHW,OF/DH/,-20.18678085308804,-20.314291020737524,-19.70269251653264,-9.430230855564188,FA,-9.430230855564188,-17.408498811480598,,,,,,
Michael Darrell-Hicks,LAA,RP/,-9.440298213155193,,-10.046556910020488,-11.245742110256069,FA,-9.440298213155193,-10.244199077810583,,,,107.72400000000002,84.5864,89.16140000000001
Donovan Solano,SEA,1B/3B/DH/,-12.333812759299564,-9.515788483654783,-11.774691919063443,-13.229832676916102,FA,-9.515788483654783,-11.713531459733474,,,,,,
Garrett McDaniels,LAA,RP/,-9.567084049775888,,-11.346198383909135,-14.804889085841708,FA,-9.567084049775888,-11.906057173175578,,,,96.71971631205676,77.3900709219858,74.62170212765959
Sam Long,KCR,RP/,-9.578359335179684,,-10.368077191777624,-20.18715031704288,FA,-9.578359335179684,-13.377862281333398,,,,98.91417721518988,99.59683544303796,98.59708860759493
Coco Montes,TBR,2B/3B/OF/,-21.321111712768626,-20.383049379665582,-18.834864816403268,-9.586915708106565,FA,-9.586915708106565,-17.531485404236008,,,,,,
Antonio Senzatela,COL,SP/,-18.998332559896095,-20.543212418443787,-23.395217663298954,-9.594478391163882,FA,-9.594478391163882,-18.132810258200678,,,,82.1322565320665,110.03201900237532,94.88332541567696
Cavan Biggio,KCR,1B/2B/3B/OF/,-17.213301340042964,-15.683417390372014,-14.447113667849942,-9.605270368210729,FA,-9.605270368210729,-14.237275691618912,,,,,,
Eddie Rosario,LAD,OF/,-20.509330197753375,,,-9.624379460834612,FA,-9.624379460834612,-15.066854829293995,,,,,,
Chris Roycroft,STL,RP/,-9.633434822863233,,-10.598717792714453,,FA,-9.633434822863233,-10.116076307788843,,,,94.72403225806453,94.25403225806453,87.97548387096775
Christian Koss,SFG,2B/3B/SS/,-17.95158919419819,-16.631965318172128,-17.062101471545784,-9.63561677275539,FA,-9.63561677275539,-15.320318189167873,,,,26.714285714285715,81.96571428571428,18.52571428571429
Bradley Blalock,COL,SP/,-13.752913563855136,-9.679770980806108,-11.920761516027936,,FA,-9.679770980806108,-11.784482020229726,,,,102.61508771929824,105.8080701754386,110.19859649122807
Kyle Tyler,PHI,RP/,-9.704644506591253,,-13.15771579281719,,FA,-9.704644506591253,-11.431180149704222,,,,,,
Andry Lara,WSN,RP/,-9.742274734736524,,-12.846677574735528,,FA,-9.742274734736524,-11.294476154736026,,,,,,
Carl Edwards Jr.,LAA,RP/,-9.797823455557726,,-11.66214181722263,,FA,-9.797823455557726,-10.729982636390178,,,,,,
Yuli Gurriel,SDP,1B/DH/,-17.177519149811328,-14.653177075971524,-15.991202272982946,-9.800877784505037,FA,-9.800877784505037,-14.40569407081771,,,,,,
Logan Driscoll,TBR,C/,-11.60818846886377,-10.71857981838832,-9.826084785431165,,FA,-9.826084785431165,-10.71761769089442,,,,,,
Drew Millas,WSN,C/DH/,-11.568227448199073,-10.720490876396655,-9.889290098642732,,FA,-9.889290098642732,-10.726002807746154,,,,,,
Orlando Ribalta,WSN,RP/,-10.193745926915348,,-9.956882737917658,-11.599271598602218,FA,-9.956882737917658,-10.583300087811741,,,,104.42070422535213,100.33169014084504,102.2285915492958
Davis Schneider,TOR,2B/OF/,-17.711099043429904,-16.6757079427142,-15.839187995063543,-9.958684745226954,FA,-9.958684745226954,-15.04616993160865,,,,,,
Will Wilson,CLE,3B/,-21.949121773691502,-18.288090589873217,-20.01051091190031,-10.08774762096609,FA,-10.08774762096609,-17.58386772410778,,,,,,
Tirso Ornelas,SDP,OF/,-10.464398294593387,-12.328148467918972,-12.654301409747312,-10.104942215020515,FA,-10.104942215020515,-11.387947596820046,,,,,,
Garrett Stubbs,PHI,C/,-11.93325290385634,-10.983918618556018,-10.150594546714624,,FA,-10.150594546714624,-11.022588689708995,,,,,,
Dominic Canzone,SEA,OF/,-14.569334655572225,-16.50489960248465,-15.087176256060875,-10.152353229937708,FA,-10.152353229937708,-14.078440936013864,,,,,,
Matt Svanson,STL,RP/,-10.231605053649075,,-12.457532409738889,,FA,-10.231605053649075,-11.344568731693982,,,,120.755,125.921,136.234
Bryce Jarvis,ARI,RP/,-10.237150371578666,,-11.363681696298968,-12.150008822211655,FA,-10.237150371578666,-11.25028029669643,,,,88.95216,102.82399999999998,91.48607999999996
Nick Ahmed,TEX,SS/,-20.103904796239274,,-19.51606611964304,-10.247861253334838,FA,-10.247861253334838,-16.622610723072384,,,,,,
Jair Camargo,MIN,C/DH/,-12.511366516078452,-11.265393145646158,-10.24940333938712,,FA,-10.24940333938712,-11.342054333703912,,,,,,
Owen White,CHW,RP/,-10.263950333139247,,-10.46200014994434,,FA,-10.263950333139247,-10.362975241541793,,,,,,
Kevin Newman,LAA,2B/SS/,-13.09216879922603,-14.25354036549621,-13.385054822174956,-10.30943544590573,FA,-10.30943544590573,-12.76004985820073,,,,,,
Josh Rojas,CHW,3B/,-12.514712281606936,-10.340065874603543,-11.617335702524429,,FA,-10.340065874603543,-11.490704619578302,,,,,,
Will Benson,CIN,OF/,-15.760744724194161,-16.27815020368625,-15.89492336675282,-10.34033348972313,FA,-10.34033348972313,-14.568537946089089,,,,,,
Reese McGuire,CHC,C/,-12.20272493254119,-11.12939325727476,-10.34458371264031,,FA,-10.34458371264031,-11.225567300818753,,,,,,
Jerar Encarnacion,SFG,1B/OF/DH/,-10.464047533297368,-12.457444752241427,-10.404448061281688,,FA,-10.404448061281688,-11.108646782273496,,,,,,
Luke Maile,KCR,C/,-12.48381739573925,-11.252179026271762,-10.407789025851871,,FA,-10.407789025851871,-11.381261815954295,,,,,,
Chuckie Robinson,LAA,C/,-12.47825222766585,-11.277180997182118,-10.407789025851871,,FA,-10.407789025851871,-11.387740750233279,,,,,,
Jason Delay,ATL,C/,-12.540687789740009,-11.278042964531869,-10.407789025851871,,FA,-10.407789025851871,-11.408839926707914,,,,,,
Max Schuemann,ATH,3B/SS/,-15.644243572125138,-14.869347027678176,-15.394786517810829,-10.46564017788844,FA,-10.46564017788844,-14.093504323875646,,,,,,
J.D. Davis,LAA,1B/,-19.011391468597324,-16.71089924002551,-18.174008254950653,-10.519388299582882,FA,-10.519388299582882,-16.103921815789093,,,,,,
Tucker Barnhart,TEX,C/,-12.55911803262218,-11.31450044786715,-10.607837359699463,,FA,-10.607837359699463,-11.493818613396265,,,,,,
Abrahan Gutierrez,PIT,C/,-12.529128065614218,-11.23747162516459,-10.607837359699463,,FA,-10.607837359699463,-11.458145683492758,,,,,,
Blake Hunt,SEA,C/,-12.621754098238652,-11.300243427465773,-10.607837359699463,,FA,-10.607837359699463,-11.509944961801295,,,,,,
Victor Mederos,LAA,RP/,-10.613616565145808,,-13.773495498408403,,FA,-10.613616565145808,-12.193556031777106,,,,,,
Jonathan Ornelas,TEX,2B/3B/SS/OF/,-21.2404264558296,-20.309013696725835,-20.901539402795734,-10.623821772905684,FA,-10.623821772905684,-18.268700332064213,,,,,,
DJ LeMahieu,NYY,1B/3B/,-11.810492180098045,-10.661885478031147,-12.500678011101527,,FA,-10.661885478031147,-11.657685223076905,,,,,,
Juan Morillo,ARI,RP/,-10.765293094926275,,-11.555791762682489,,FA,-10.765293094926275,-11.160542428804382,,,,106.6257142857143,54.08228571428571,62.61371428571429
Mason McCoy,SDP,2B/SS/,-20.783401914970128,-19.97404215621995,-20.397764830876888,-10.81180203269111,FA,-10.81180203269111,-17.99175273368952,,,,,,
Stuart Fairchild,ATL,OF/,-14.161007910993346,-14.242371680865908,-13.610711212893582,-10.818133064976468,FA,-10.818133064976468,-13.208055967432326,,,,,,
Jared Triolo,PIT,2B/3B/,-13.366390282941683,-12.469273017839262,-11.694685481289095,-10.827973956757658,FA,-10.827973956757658,-12.089580684706924,,,,,,
Kody Clemens,PHI,1B/2B/3B/OF/DH/,-21.518407884950207,-19.32160441509429,-19.488913360038893,-10.878254521015371,FA,-10.878254521015371,-17.801795045274687,,,,,,
Jonah Bride,MIN,1B/DH/,-20.306172276129036,-18.043464359838527,-19.13465903465921,-10.934035002396596,W (Fri),-10.934035002396596,-17.104582668255844,,,,,,
Nicky Lopez,CHC,2B/SS/,-16.464757221142087,,-16.54107516919413,-10.999782292476533,FA,-10.999782292476533,-14.66853822760425,,,,,,
Tsung-Che Cheng,PIT,2B/SS/,-19.426166056726515,-18.38587719905588,-18.552887964791964,-11.187762552261956,FA,-11.187762552261956,-16.88817344320908,,,,,,
Chris Stratton,KCR,RP/,-11.24212780907989,,-12.495076241578552,-20.363316146726792,FA,-11.24212780907989,-14.700173399128412,,,,87.94870370370371,83.17935185185186,75.2450925925926
Connor Joe,SDP,1B/OF/,-15.557419272284097,-16.24291897684202,-16.184888348564463,-11.280234788650251,FA,-11.280234788650251,-14.816365346585208,,,,,,
Will Brennan,CLE,OF/,-11.657081872243957,-14.107012079734607,-13.572011524243425,,FA,-11.657081872243957,-13.112035158740662,,,,,,
Miguel Rojas,LAD,SS/,-15.045055504928726,-15.558951166854609,-16.01904444920559,-11.889403027145939,FA,-11.889403027145939,-14.628113537033716,,,,29.310909090909085,126.1321212121212,62.06727272727272
Addison Barger,TOR,3B/OF/,-17.846443645225232,-14.970445476456494,-16.345476294280534,-11.889447852828974,FA,-11.889447852828974,-15.262953317197807,,,,,,
Lucas Gilbreath,COL,RP/,-11.939137462361316,,-12.020151422886522,,FA,-11.939137462361316,-11.979644442623918,,,,,,
Ezequiel Duran,TEX,3B/OF/,-18.779516831690827,-16.26283803076779,-17.32474982725391,-12.07215245343538,FA,-12.07215245343538,-16.109814285786978,,,,13.306666666666665,110.27000000000002,40.15666666666666
Austin Gomber,COL,SP/,-14.19900882994184,-12.50829829881517,-12.115538718898453,,FA,-12.115538718898453,-12.940948615885153,,,,,,
Cal Quantrill,MIA,SP/,-13.103216306134739,-17.15430695063333,-12.272555254581277,-12.799659394311051,FA,-12.272555254581277,-13.832434476415099,164.0,,,88.21526153846153,92.8032,82.48886153846153
Nick Nastrini,CHW,SP/,-17.967567731802692,-13.544032169893777,-12.388700449991827,,FA,-12.388700449991827,-14.633433450562768,,,,,,
Alex Jackson,NYY,C/,-12.709345591730587,,,,FA,-12.709345591730587,-12.709345591730587,,,,,,
Andrew Knizner,WSN,C/,-12.715713253085493,,,,FA,-12.715713253085493,-12.715713253085493,,,,,,
Jimmy Crooks,STL,C/,-12.720037586293646,,,,FA,-12.720037586293646,-12.720037586293646,,,,,,
Cooper Ingle,CLE,C/,-12.720797412066094,,,,FA,-12.720797412066094,-12.720797412066094,,,,,,
Daniel Susac,ATH,C/,-12.724355842183911,,,,FA,-12.724355842183911,-12.724355842183911,,,,,,
Jesus Rodriguez,NYY,C/3B/,-12.724974865363093,,,,FA,-12.724974865363093,-12.724974865363093,,,,,,
Luis Peralta,COL,RP/,-13.109793109481584,,-13.430100922683263,-14.641791478853444,FA,-13.109793109481584,-13.727228503672762,,,,98.6271875,89.88541666666669,83.54125
Grant McCray,SFG,OF/,-14.680986183732276,-15.473131479745764,-15.063010614131205,,FA,-14.680986183732276,-15.072376092536416,,,,,,
Luis Mey,CIN,RP/,-14.835050874667559,,-14.869260590966796,,FA,-14.835050874667559,-14.852155732817177,,,,,,
Joey Wiemer,KCR,OF/,-16.26884796134506,-15.997127175445627,-14.926534198690304,,FA,-14.926534198690304,-15.73083644516033,,,,,,
Juan Brito,CLE,2B/,-16.012847585509675,-15.09272464873543,-15.252072766952693,,FA,-15.09272464873543,-15.452548333732599,,,,,,
Jorge Barrosa,ARI,OF/DH/,-15.14675164295025,-15.383027548427968,-15.484860492933752,,FA,-15.14675164295025,-15.33821322810399,,,,,,
Billy Cook,PIT,1B/OF/,-16.225935458947703,-17.171665937343096,-16.516165784625247,,FA,-16.225935458947703,-16.63792239363868,,,,,,
Darell Hernaiz,ATH,3B/,-18.79563187538809,-16.36727532713164,-18.40892762083796,,FA,-16.36727532713164,-17.857278274452565,,,,,,
Brandon Drury,CHW,2B/,-17.42584377335872,-17.177581526209465,-16.401123497698936,,FA,-16.401123497698936,-17.001516265755708,,,,,,
Jakob Marsee,MIA,OF/,-16.63482267656527,-17.0320391441332,-16.66976100384278,,FA,-16.63482267656527,-16.778874274847084,,,,,,
Andruw Monasterio,MIL,2B/3B/,-19.128652357066642,-18.27081399427517,-17.52461183446717,,FA,-17.52461183446717,-18.308026061936328,,,,,,
Joey Loperfido,TOR,OF/,-18.37990738280051,-18.70690834154482,-17.806458694524764,,FA,-17.806458694524764,-18.297758139623365,,,,,,
Tim Elko,CHW,1B/,-20.453406178374,-17.88597379651553,-19.251645331097453,,FA,-17.88597379651553,-19.197008435328993,,,,,,
Jonatan Clase,TOR,OF/,-18.75299408919753,-19.089255417518437,-17.98709555367364,,FA,-17.98709555367364,-18.609781686796534,,,,,,
Everson Pereira,NYY,OF/,-18.451440555520758,-18.779961359861954,-18.069712341583926,,FA,-18.069712341583926,-18.433704752322214,,,,,,
Brett Wisely,SFG,2B/SS/,-18.603417638665046,-18.209049682828546,-18.483623483658484,,FA,-18.209049682828546,-18.432030268384025,,,,,,
Matt Gorski,PIT,OF/,-19.230325478399717,-19.43404339047131,-18.43783394923749,,FA,-18.43783394923749,-19.03406760603617,,,,,,
Matt Koperniak,STL,OF/,-18.958759892203584,-19.380141255117923,-18.460880564554397,,FA,-18.460880564554397,-18.933260570625304,,,,,,
Colby Thomas,ATH,OF/,-18.62065869088719,-19.397073261441662,-18.557740158239632,,FA,-18.557740158239632,-18.85849070352283,,,,,,
Austin Martin,MIN,OF/,-18.845650670292947,-19.302619130168623,-18.60098539941461,,FA,-18.60098539941461,-18.916418399958726,,,,,,
Shay Whitcomb,HOU,2B/3B/,-21.05204266708221,-20.370521429630326,-18.61977823414795,,FA,-18.61977823414795,-20.01411411028683,,,,,,
Tyler Gentry,KCR,OF/,-19.32331730080493,-19.693783213092043,-18.627004639373105,,FA,-18.627004639373105,-19.214701717756693,,,,,,
Ryan Noda,LAA,1B/,-21.494755816811892,-18.830251467165485,-19.66890471713149,,FA,-18.830251467165485,-19.997970667036288,,,,,,
Matthew Lugo,LAA,SS/OF/,-19.950121751274633,-18.960079536097354,-19.316017785795445,,FA,-18.960079536097354,-19.40873969105581,,,,,,
Esteury Ruiz,LAD,OF/,-19.02474494916034,-19.575673479621297,-18.969107007068175,,FA,-18.969107007068175,-19.189841811949936,,,,,,
Gustavo Campero,LAA,OF/,-19.463028597594356,-19.86046467648852,-19.058228212399445,,FA,-19.058228212399445,-19.46057382882744,,,,,,
Austin Shenton,SEA,1B/DH/,-21.83324027520206,-19.158692461660486,-20.021279569521916,,FA,-19.158692461660486,-20.337737435461488,,,,,,
Victor Mesa Jr.,MIA,OF/,-19.625047159684005,-19.843873300950236,-19.20405031352129,,FA,-19.20405031352129,-19.55765692471851,,,,,,
Brewer Hicklen,DET,OF/,-19.915070159827792,-19.94433629184965,-19.319532660471342,,FA,-19.319532660471342,-19.726313037382926,,,,,,
Steward Berroa,TOR,OF/,-19.755694603596808,-19.91506863103748,-19.319532660471342,,FA,-19.319532660471342,-19.663431965035212,,,,,,
Darren Baker,WSN,2B/OF/DH/,-21.515116325476402,-20.603535664399516,-19.361268762682794,,FA,-19.361268762682794,-20.493306917519572,,,,,,
David Bote,LAD,3B/,-22.83539014994778,-19.37294229909958,-21.085717239544497,,FA,-19.37294229909958,-21.09801656286395,,,,,,
Eguy Rosario,SDP,3B/,-22.669150335485377,-19.424752560236552,-21.244102926009248,,FA,-19.424752560236552,-21.112668607243723,,,,,,
Brett Harris,ATH,3B/,-22.731113706589994,-19.478036861750255,-21.244102926009248,,FA,-19.478036861750255,-21.1510844981165,,,,,,
Nick Loftin,KCR,2B/,-21.55711010855449,-20.73528965029811,-19.496921726948074,,FA,-19.496921726948074,-20.59644049526689,,,,,,
Vaughn Grissom,BOS,2B/,-21.466166831172302,-20.607561831308647,-19.496921726948074,,FA,-19.496921726948074,-20.523550129809674,,,,,,
Rece Hinds,CIN,OF/,-20.06654714696772,-20.226860288343,-19.54430683006789,,FA,-19.54430683006789,-19.945904755126204,,,,,,
Garrett Cooper,ATL,1B/OF/DH/,-20.215715378944363,-20.228841877083696,-19.54430683006789,,FA,-19.54430683006789,-19.99628802869865,,,,,,
Trayce Thompson,BOS,OF/,-20.26939102717149,-20.288471760908873,-19.54430683006789,,FA,-19.54430683006789,-20.03405653938275,,,,,,
Heriberto Hernandez,MIA,OF/,-20.28209804844704,-20.27946948659027,-19.54430683006789,,FA,-19.54430683006789,-20.03529145503507,,,,,,
Sam Hilliard,COL,OF/,-19.93675774441322,-20.177431727826217,-19.54430683006789,,FA,-19.54430683006789,-19.88616543410244,,,,,,
Trey Mancini,ARI,1B/DH/OF/,-20.288942511518574,-20.2361046781376,-19.54430683006789,,FA,-19.54430683006789,-20.023118006574688,,,,,,
Gabriel Rincones Jr.,PHI,OF/,-20.19100850330027,-20.239083101272627,-19.54430683006789,,FA,-19.54430683006789,-19.99146614488026,,,,,,
Michael Helman,STL,3B/OF/,-22.99827000498762,-19.545672075130422,-21.244102926009248,,FA,-19.545672075130422,-21.262681668709096,,,,,,
Jorbit Vivas,NYY,2B/3B/,-21.45241234782912,-20.47281825244119,-19.58409373329208,,FA,-19.58409373329208,-20.503108111187462,,,,,,
Cooper Hummel,NYY,OF/DH/,-20.029825903212295,-20.02118350437139,-19.639487203321078,,FA,-19.639487203321078,-19.89683220363492,,,,,,
Justin Foscue,TEX,1B/2B/DH/,-22.03223189447228,-21.04240664774514,-19.66304580176678,,FA,-19.66304580176678,-20.912561447994733,,,,,,
Christian Arroyo,PHI,2B/,-22.204132035104656,-20.99203386318911,-19.66304580176678,,FA,-19.66304580176678,-20.95307056668685,,,,,,
Tyler Callihan,CIN,2B/,-22.14325243503976,-20.971195172785478,-19.66304580176678,,FA,-19.66304580176678,-20.925831136530675,,,,,,
Bryce Johnson,SDP,OF/,-20.250020539834804,-20.32235481158756,-19.70269251653264,,FA,-19.70269251653264,-20.091689289318335,,,,,,
Petey Halpin,CLE,OF/,-20.336084055191584,-20.29769033670586,-19.70269251653264,,FA,-19.70269251653264,-20.11215563614336,,,,,,
