player_name,is_drafted,team,position,steamerr,rthebatx,roopsydc,season,Status,best_projection,avg_projection,Position(s),NFBC_ADP,bp_expert_count,eno,closermonkey rank,Stuff+,Location+,Pitching+,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+,Events,EV,maxEV,Barrel%,HardHit%,wOBA,xwOBA
Kyle Farmer,,COL,2B/3B/SS/,-14.959166019084456,-15.890086535681029,-16.111918761754584,-7.122835479044884,FA,-7.122835479044884,-13.521001698891236,"2B, 3B",512.0,,,,,,,,,,132.0,85.9716571514423,105.755,0.0530303,0.33333333,0.2803103135691748,0.271
Bryan Hoeing,,SDP,RP/,-7.32996725655639,,-7.14664048147338,,FA,-7.14664048147338,-7.238303869014885,,,,,,,,,,,,,,,,,,
Nathan Wiles,,ATL,RP/,-8.068881847657728,-7.147403338804146,-12.040751461472768,,FA,-7.147403338804146,-9.08567888264488,,,,,,95.1475,114.58250000000002,108.295,,,,0.0,,,,,0.0,
Craig Yoho,,MIL,RP/,-7.177522087517465,,-8.231790407599718,,FA,-7.177522087517465,-7.704656247558591,,,,,,93.65377777777776,97.88903703703704,89.09037037037038,,,,0.0,,,,,0.0,
Kaleb Ort,,HOU,RP/,-8.361466232428839,-7.182192830269578,-7.807168596333748,-10.078563339207486,FA,-7.182192830269578,-8.357347749559912,,,,,,104.87074534161488,88.34670807453416,95.65341614906832,104.71459915611814,87.38210970464135,94.66700421940928,0.0,,,,,0.0,
Riley Adams,,WSN,C/,-10.352077766314656,-10.275654937529824,-7.183714912071414,-10.055101841135851,FA,-7.183714912071414,-9.466637364262937,,,,,,,,,,,,31.0,90.9815673828125,109.621,0.12903226,0.48387097,0.1408029177359172,0.252
Brandon Young,,BAL,RP/,-7.195336410846814,,,,FA,-7.195336410846814,-7.195336410846814,,,,,,91.2015909090909,105.34727272727274,102.16738636363635,,,,0.0,,,,,0.0,
Ty Adcock,,NYM,RP/,-7.230236402658946,,-9.1192442171811,,FA,-7.230236402658946,-8.174740309920022,,,,,,115.72370370370368,99.0762962962963,107.28543209876544,121.0671875,110.22875,120.8940625,0.0,,,,,0.0,
Michael Petersen,,ATL,RP/,-8.858637953372552,,-7.23929487178269,,FA,-7.23929487178269,-8.04896641257762,,,,,,119.91692307692308,104.16,117.19807692307693,122.28315789473685,115.86947368421052,133.5821052631579,0.0,,,,,0.0,
Hogan Harris,,ATH,RP/,-7.428551633061336,-7.252767914675477,-11.378541681088858,-10.664803503614072,FA,-7.252767914675477,-9.181166183109935,,,,,,92.39509578544066,103.42452107279696,93.82996168582376,93.01266272189348,97.02088757396449,86.56479289940827,0.0,,,,,0.0,
Sean Guenther,,DET,RP/,-7.258450659123268,,-8.347005527757329,,FA,-7.258450659123268,-7.802728093440298,,,,,,92.03516529477196,97.43856907675196,92.82385406006672,92.7623880597015,102.0612199870214,97.17402985074628,0.0,,,,,0.0,
Lyon Richardson,,CIN,RP/,-8.843970737285046,,-12.323996762213849,-7.280668107625505,FA,-7.280668107625505,-9.482878535708133,,,,,,96.10481481481482,97.75345679012348,93.30759259259256,94.68659765355416,100.8160973084886,95.11781573498963,0.0,,,,,0.0,
Jesus Tinoco,,MIA,RP/,-7.5156655764378595,-8.71582391671291,-7.287971798253894,-7.567205446030604,FA,-7.287971798253894,-7.7716666843588165,P,461.0,,,,99.83169435215946,105.5466445182724,105.4336212624585,101.4760248447205,107.89397515527948,104.75660869565218,0.0,,,,,0.0,
Connor Brogdon,,LAA,RP/,-9.143204933611504,-7.312142608235677,-7.81791264181588,,FA,-7.312142608235677,-8.091086727887687,,,,,,103.6246743295019,103.6193103448276,107.47210727969346,103.59055335968377,99.56289723320158,103.32467588932808,0.0,,,,,0.0,
Beau Brieske,,DET,RP/,-7.33601296642926,,-9.23575902664341,,FA,-7.33601296642926,-8.285885996536337,P,377.0,,,,94.02482082435172,98.47811313606374,97.3317453785355,93.45367857142855,96.15371428571429,95.29667857142856,0.0,,,,,0.0,
Trevor McDonald,,SFG,RP/,-7.352055894013679,,-9.961140209280456,,FA,-7.352055894013679,-8.656598051647068,,,,,,,,,,,,,,,,,,
Alan Rangel,,PHI,RP/,-7.363329715027907,,-12.184350571343067,,FA,-7.363329715027907,-9.773840143185488,,,,,,97.08755555555555,111.936,103.07111111111112,97.08755555555555,111.936,103.07111111111112,0.0,,,,,0.0,
Wade Miley,,CIN,SP/,-7.804941255257699,-8.5324267131913,-7.405081392623492,,FA,-7.405081392623492,-7.914149787024165,,,,,,94.93205537244565,85.89453394858272,81.34473302570863,94.93205537244565,85.89453394858275,81.34473302570863,0.0,,,,,0.0,
Tayler Saucedo,,SEA,RP/,-7.406334989680726,,-8.814364454911274,,FA,-7.406334989680726,-8.110349722296,,,,,,99.05190476190477,83.6759523809524,89.79952380952382,,,,0.0,,,,,0.0,
Lou Trivino,,LAD,RP/,-8.42832677888301,,-7.420034888097247,-7.443348237972117,FA,-7.420034888097247,-7.7639033016507915,,,,,,,,,103.7483064516129,101.48134576612902,106.04363911290324,,,,,,,
Ryan Fernandez,,STL,RP/,-7.446556552839482,,-9.504349198368365,,FA,-7.446556552839482,-8.475452875603924,,,,,,99.60469135802472,85.02876543209875,85.84765432098767,,,,0.0,,,,,0.0,
Derek Law,,WSN,RP/,-7.452283409188215,,-8.429259473724008,,FA,-7.452283409188215,-7.9407714414561115,,,,,,,,,,,,,,,,,,
Casey Schmitt,,SFG,2B/,-15.054901733477298,-11.816004162439732,-11.82031256422633,-7.456165757899564,FA,-7.456165757899564,-11.53684605451073,,,,,,,,,,,,54.0,90.71444759728772,111.359,0.11111111,0.5,0.3088150982106669,0.36
Sean Newcomb,,ATH,RP/,-7.470327517662403,-7.976211183283384,-10.50481327181785,,FA,-7.470327517662403,-8.65045065758788,P,595.0,,,,,,,,,,,,,,,,
Tyler Ferguson,,ATH,RP/,-7.480821216633474,-7.993661280307149,-7.516544243805297,-12.398102963778085,FA,-7.480821216633474,-8.847282426131002,,,,,,107.99023339317776,82.25141831238781,88.5230161579892,108.970396011396,86.33930613830613,93.62978813778814,0.0,,,,,0.0,
Zach Agnos,,COL,RP/,-11.956421033039996,-7.504903311881421,-10.32879165452866,-11.032952952655515,W <small>(Fri)</small>,-7.504903311881421,-10.205767238026397,,,,,29,91.19952941176471,94.80523529411768,91.7442941176471,91.20510688905004,86.28774106840706,84.22010635726373,0.0,,,,,0.0,
Nick Sandlin,,TOR,RP/,-7.519416631353353,,-8.08451928023598,,FA,-7.519416631353353,-7.801967955794667,,,,,,102.22176100628931,90.93182389937108,88.69220125786163,,,,0.0,,,,,0.0,
Chase Silseth,,LAA,RP/,-8.119148280523856,-7.532054605861965,-10.12451252552949,,FA,-7.532054605861965,-8.591905137305103,,,,,,,,,,,,,,,,,,
Jackson Rutledge,,WSN,RP/,-7.645629397579656,-7.544188863224081,-10.29118008000798,-14.310415581751176,FA,-7.544188863224081,-9.947853480640724,,,,,,107.809581239531,84.72237855946396,89.34676716917923,109.5023300110742,78.87079069767441,85.2410188261351,0.0,,,,,0.0,
Mason Englert,,TBR,RP/,-7.592136397625657,,-8.51185366255134,-12.084682250898606,FA,-7.592136397625657,-9.396224103691868,,,,,,99.04834645669288,108.33301837270336,106.44173228346456,98.9244117647059,111.75735294117646,109.31235294117648,0.0,,,,,0.0,
Nick Hernandez,,HOU,RP/,-7.612646941113304,,-7.641976860400234,,FA,-7.612646941113304,-7.627311900756769,,,,,,83.8336,89.66159999999999,83.3704,83.8336,89.66159999999999,83.3704,0.0,,,,,0.0,
Michael Massey,,KCR,2B/,-11.66069824688869,-10.846160473911016,-7.612980698315448,-9.744528783111395,FA,-7.612980698315448,-9.966092050556636,,,,,,,,,,,,171.0,87.00059872581845,108.483,0.02923977,0.30994152,0.2114826776087284,0.243
Andrew Hoffmann,,KCR,RP/,-7.6251562535509905,,-12.977737108870452,,FA,-7.6251562535509905,-10.30144668121072,,,,,,93.97521739130435,115.85217391304352,117.88999999999996,93.97521739130435,115.85217391304352,117.88999999999996,0.0,,,,,0.0,
Rafael Montero,,ATL,RP/,-7.63512176245983,,-9.04343779655753,-10.919731708654778,FA,-7.63512176245983,-9.199430422557379,,,,,,,,,94.1844809146229,115.33300387239534,109.77637838834592,,,,,,,
Jesse Winker,,NYM,OF/DH/,-14.377319655525724,-15.605464559768894,-13.211168104002368,-7.643522011587169,FA,-7.643522011587169,-12.709368582721037,OF,397.0,,,,,,,,,,49.0,89.27015904017857,109.327,0.08163265,0.44897959,0.3151860856390618,0.3
J.C. Escarra,,NYY,C/,-10.168478085653,-10.720149515791531,-9.68805536641292,-7.647350211090918,FA,-7.647350211090918,-9.556008294737092,,,,,,,,,,,,53.0,89.57600604363208,107.097,0.05660377,0.37735849,0.3079041487550082,0.314
Davis Daniel,,ATL,RP/,-7.648511001986575,,,,FA,-7.648511001986575,-7.648511001986575,,,,,,91.8677777777778,87.29222222222222,79.55444444444444,,,,0.0,,,,,0.0,
Doug Nikhazy,,CLE,RP/,-9.005251063493608,-7.675491120065612,-15.378359070893683,,FA,-7.675491120065612,-10.686367084817633,,,,,,85.19822222222223,81.71022222222223,68.06466666666667,,,,0.0,,,,,0.0,
