player_name,team,position,steamerr,rthebatx,roopsydc,season,Status,best_projection,avg_projection,eno,closermonkey rank,Stuff+,Location+,Pitching+,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+,Events,EV,maxEV,Barrel%,HardHit%,wOBA,xwOBA
Spencer Horwitz,PIT,1B/2B/,2.5055590504430034,0.15297643469600364,-2.9703411997803384,-9.615623974113921,FA,2.5055590504430034,-2.4818574221888134,,,,,,,,,69.0,88.13554831112133,106.839,0.10144928,0.44927536,0.2746882324035351,0.304
Kolby Allard,CLE,SP/RP/,-4.282020989057544,-4.7852577177492055,-5.22655139449797,2.4405163830401992,FA,2.4405163830401992,-2.9633284295661304,,,87.5086728484497,105.43120834540713,92.04788525065196,85.63839080459769,105.38298850574712,90.83701149425288,0.0,,,,,0.0,
Kameron Misner,TBR,OF/,-9.88087486866281,-8.174104573537832,-4.201398198948478,2.379796279344223,FA,2.379796279344223,-4.969145340451224,,,,,,,,,128.0,87.5222109375,110.343,0.0546875,0.296875,0.27196315905494145,0.248
Dennis Santana,PIT,RP/,-5.272225901974198,-5.056723357534817,-5.441728567366992,2.3146327700157014,TWN,2.3146327700157014,-3.364011264215076,,,97.73267734553775,105.4932723112128,100.58919908466825,100.88925714285715,108.78960000000001,104.46537142857144,0.0,,,,,0.0,
Bryan Baker,BAL,RP/,-2.3003944322341554,-1.5635569934657174,-1.7124938722657421,2.257636670091385,FA,2.257636670091385,-0.8297021569685574,,40,109.58587268993838,104.34377823408623,112.23429158110886,106.22514285714287,108.56068571428573,113.13531428571429,0.0,,,,,0.0,
Gabriel Arias,CLE,2B/3B/SS/,-5.300070524248065,-4.027623391236324,-1.0921358718958842,2.1810136504494,FA,2.1810136504494,-2.059704034232718,,,,,,,,,158.0,90.21847554125817,112.333,0.10126582,0.41139241,0.2915706052444875,0.301
Landen Roupp,SFG,SP/,1.668662523080505,1.4385802066093816,1.9865928255938683,0.06239907152661561,TWN,1.9865928255938683,1.2890586567025928,60.0,,98.25626620570438,106.88539325842694,104.65458945548832,93.32411311053986,103.91115681233934,98.38169665809768,0.0,,,,,0.0,
Tyler Heineman,TOR,C/,-8.169961422790932,-9.34446635962023,-7.106246472129904,1.8891285096702333,FA,1.8891285096702333,-5.682886436217708,,,,,,,,,56.0,85.24882996757076,104.461,0.07142857,0.26785714,0.42697490816530975,0.299
Dean Kremer,BAL,SP/,-1.8366908485682676,-3.862184557249048,1.6454342678144604,-0.4812808557896884,FA,1.6454342678144604,-1.1336804984481357,137.0,,97.0866982832603,100.49957979341221,95.7138903345362,94.45766705531804,101.16026842855293,93.2270998834046,0.0,,,,,0.0,
Nick Allen,ATL,SS/,1.6145936985073215,-3.679520609431524,-1.3091112005104217,-3.934187668420492,FA,1.6145936985073215,-1.827056444963779,,,,,,,,,145.0,85.75285993303571,104.4,0.0,0.24137931,0.265843958235704,0.262
Rowdy Tellez,SEA,1B/,-3.354579512235447,-6.192018248865586,1.0,1.4824434566425913,FA,1.4824434566425913,-1.7660385761146105,,,,,,,,,126.0,91.35494946676587,113.117,0.15873016,0.48412698,0.2933549446028632,0.347
Alex Cobb,DET,SP/,0.5922032516384164,-1.096717765549203,1.1909603086904421,,FA,1.1909603086904421,0.2288152649265518,,,,,,,,,,,,,,,
Charlie Morton,BAL,SP/,1.0847630673925945,,1.0,,FA,1.0847630673925945,1.0423815336962972,148.0,,99.24911260554885,93.61979583835945,94.40716174105347,102.96018367346939,96.6510744297719,100.60329411764707,0.0,,,,,0.0,
Starling Marte,NYM,OF/DH/,-7.191554851032011,-7.152772739116221,-4.0059055958208445,1.0,W <small>(Fri)</small>,1.0,-4.337558296492269,,,,,,,,,110.0,87.38885441004673,111.01,0.07272727,0.4,0.3368435094433446,0.33
Kyle Higashioka,TEX,C/,0.04548144130039056,-3.068925223237425,0.9920055099158376,-4.853378696826817,FA,0.9920055099158376,-1.7212042422120035,,,,,,,,,94.0,90.55495287024456,106.708,0.06382979,0.38297872,0.26703590542320316,0.287
Matt Brash,SEA,RP/,0.9639386942202002,-2.5066989904337693,0.35981094578995554,,FA,0.9639386942202002,-0.3943164501412045,,,111.69018018018015,94.70063063063064,110.56333333333336,112.46728571428571,92.47142857142858,108.89814285714287,0.0,,,,,0.0,
Alex Vesia,LAD,RP/,-1.1770636618603842,0.3579253279861331,0.8990556925900429,-0.24691710541568201,FA,0.8990556925900429,-0.041749936674972565,,,121.80544401544404,100.73019305019305,117.74861003861008,121.14567272727271,98.11197575757576,116.61173333333332,0.0,,,,,0.0,
Isaac Collins,MIL,OF/,-20.393134667050294,-19.25067807233929,-16.98701196772979,0.8585781386776195,FA,0.8585781386776195,-13.943061642110438,,,,,,,,,94.0,87.0244891826923,111.223,0.06382979,0.32978723,0.33634478009604163,0.312
Jon Gray,TEX,SP/,0.6112080933996697,-0.9013936184096409,0.8026086138645981,,FA,0.8026086138645981,0.17080769628487566,,,,,,,,,,,,,,,
Joey Cantillo,CLE,SP/RP/,-1.9950346069247473,0.7913809326751915,-2.8840247422053142,,FA,0.7913809326751915,-1.3625594721516234,,,91.3849903288201,98.76773694390712,89.35562862669248,90.38035714285715,116.24285714285715,105.60285714285715,0.0,,,,,0.0,
Jake Fraley,CIN,OF/,-0.3479528474503768,-3.7270243969756587,-0.5539029497166117,0.7408973443161204,FA,0.7408973443161204,-0.9719957124566317,,,,,,,,,92.0,84.91259765625,108.462,0.05434783,0.34782609,0.32995329285735514,0.341
Ryan Walker,SFG,RP/,0.6979748538354179,-2.6246890796805946,-0.15202703918222116,-3.345516571852743,W <small>(Fri)</small>,0.6979748538354179,-1.3560644592200353,,,110.68639484978536,94.81098712446351,103.15450643776823,108.5175,101.37368421052632,108.58250000000001,0.0,,,,,0.0,
Jacob Lopez,ATH,SP/RP/,-1.3564142366843184,-0.149548129610811,0.61829804077813,-0.9651850117700975,FA,0.61829804077813,-0.4632123343217742,,,91.24550250311182,105.04036745214978,93.23557542540243,93.19575080579683,104.86644637452945,95.4236025883916,0.0,,,,,0.0,
Kristian Campbell,BOS,2B/,-3.279448580069091,0.5482745408261651,-1.2047132257563624,-0.10303609110286338,TWN,0.5482745408261651,-1.0097308390255377,,,,,,,,,158.0,88.62349759615384,112.218,0.05063291,0.41772152,0.30110165442803966,0.296
Eli White,ATL,OF/,-20.079821482949335,-17.93207744428078,-15.31864084739416,0.5184080890878108,FA,0.5184080890878108,-13.203032921384114,,,,,,,,,120.0,87.49825917119566,108.5,0.06666667,0.375,0.2900136900536808,0.309
Brock Stewart,MIN,RP/,0.47986053307356,-6.479627583764,0.5041156285341675,-6.29814790285072,FA,0.5041156285341675,-2.948449831251748,,,114.30747720364742,92.4618844984803,105.98310030395137,114.10110730593607,108.23135844748859,123.26872146118721,0.0,,,,,0.0,
Adam Frazier,PIT,2B/OF/,-17.00063199785247,-15.730747948030707,-14.242522345672194,0.47498268226893736,FA,0.47498268226893736,-11.624729902321608,,,,,,,,,175.0,84.637012283237,102.379,0.01142857,0.18285714,0.28656902607317014,0.272
Carson Whisenhunt,SFG,SP/,0.45359479328974883,-3.0026169531255107,-2.668692850060357,,FA,0.45359479328974883,-1.7392383366320396,,,,,,,,,,,,,,,
Austin Wynns,ATH,C/,-9.415716847557478,-10.274262267096613,-8.166219402655392,0.45279004888080276,FA,0.45279004888080276,-6.850852117107171,,,,,,,,,,,,,,,
Paul Blackburn,NYM,SP/,0.18698654270559878,-5.915869542253642,-4.704402715286196,,FA,0.18698654270559878,-3.477761904944746,,,95.12587234042553,112.36697872340426,107.27974468085105,95.12587234042553,112.36697872340424,107.27974468085107,0.0,,,,,0.0,
Taylor Walls,TBR,SS/,-18.339527377075466,-18.9476994508987,-16.39141115803392,0.03879848356261839,FA,0.03879848356261839,-13.409959875611367,,,,,,,,,129.0,86.41844102202869,102.815,0.01550388,0.25581395,0.2706428098428936,0.26
Kyle Hendricks,LAA,SP/,-8.622238266153145,-6.888260318202962,-7.834813229157682,-0.01487620093256381,FA,-0.01487620093256381,-5.840047003611588,,,82.36426016260164,110.35541463414634,93.97448780487804,84.92990990990991,108.91337837837838,94.28567567567566,0.0,,,,,0.0,
Tyrone Taylor,NYM,OF/,-4.3979511003905465,-3.067859218262586,-0.39442842110590326,-0.046627573721247595,FA,-0.046627573721247595,-1.9767165783700709,,,,,,,,,152.0,86.6762016245861,109.483,0.04605263,0.38157895,0.2873933133151796,0.326
Tim Tawa,ARI,2B/OF/,-23.073530525979418,-19.57681289029142,-17.77845669775619,-0.06872028979219813,FA,-0.06872028979219813,-15.124380100954808,,,,,,,,,89.0,88.11614920079023,110.971,0.11235955,0.40449438,0.3117695257944219,0.337
Brandon Walter,HOU,RP/,-0.43406779603274925,-0.11562915861260725,-6.731297281605383,,FA,-0.11562915861260725,-2.4269980787502465,,,101.74631578947367,105.75706766917293,103.47180451127821,98.56639067475814,107.34095175148711,102.80258967734183,0.0,,,,,0.0,
Jacob Young,WSN,OF/,-0.26946907606148085,-4.161335862292279,-3.0875845108503563,-5.704984102979623,FA,-0.26946907606148085,-3.3058433880459344,,,,,,,,,116.0,86.6266781705097,106.806,0.01724138,0.31896552,0.27849336879120934,0.306
Brad Lord,WSN,SP/RP/,-1.30485183914919,-0.3192590005031197,-7.239245511574261,-1.4255968435241946,FA,-0.3192590005031197,-2.5722382986876915,,,85.94773134354561,97.65869797309497,82.31509689786391,87.04046751834738,95.118037510193,78.05082359336778,0.0,,,,,0.0,
Alex Call,WSN,OF/,-8.093175129260374,-8.058194758823815,-8.872868204971985,-0.4423081681847687,FA,-0.4423081681847687,-6.366636565310237,,,,,,,,,130.0,88.2737471417683,109.876,0.04615385,0.26923077,0.34394132443836756,0.329
Aaron Bummer,ATL,RP/,-0.48354877240509087,-1.8914791925623362,-2.137083593062733,-7.9503606373626035,FA,-0.48354877240509087,-3.115618048848191,,,113.57905154639174,94.46239175257728,100.62371134020617,107.72425531914895,95.74269503546098,99.39446808510638,0.0,,,,,0.0,
Keaton Winn,SFG,SP/,-0.5108613984230019,-2.140056203488246,-1.4896507734257933,,FA,-0.5108613984230019,-1.3801894584456804,,,,,,,,,,,,,,,
Logan Allen,CLE,SP/,-5.222648784899656,-6.896372665958529,-3.8949931275402667,-0.6592724772518241,FA,-0.6592724772518241,-4.168321763912569,,,92.78793120539396,94.20639451122855,87.58719038597988,93.1280306905371,95.87687979539642,90.9256777493606,0.0,,,,,0.0,
Keider Montero,DET,SP/RP/,-3.586165195325284,-6.478494427817099,-5.535240164990242,-0.8260837400983267,FA,-0.8260837400983267,-4.106495882057738,,,96.02174146123265,98.68535843880798,94.08827417168365,96.45346534653466,102.43729372937294,96.68046204620462,0.0,,,,,0.0,
Luis Torrens,NYM,C/,-3.2634356083934817,-2.0348126343362027,-1.0613851739157445,-6.766221569664191,FA,-1.0613851739157445,-3.281463746577405,,,,,,,,,91.0,93.72176553914835,108.846,0.17582418,0.59340659,0.28901468515396117,0.402
Steven Cruz,KCR,RP/,-6.881381915616991,-3.8252484116522742,-5.498679922583915,-1.0684591720027221,FA,-1.0684591720027221,-4.318442355463976,,,117.3190026246719,87.61028871391075,104.87354330708663,120.16556097560976,94.13551219512195,112.75678048780489,0.0,,,,,0.0,
Danny Coulombe,MIN,RP/,-3.5164016652287993,-3.0642618678741984,-3.89632123110366,-1.1003718544357102,FA,-1.1003718544357102,-2.8943391546605923,,,104.6994776119403,98.52999999999999,102.56223880597017,97.37384615384616,98.13615384615385,90.54461538461538,0.0,,,,,0.0,
Bryan King,HOU,RP/,-3.885682912972504,,-3.975270894584579,-1.1755005836241867,FA,-1.1755005836241867,-3.01215146372709,,,98.26114398422092,112.10927021696256,106.46473372781062,95.93805555555556,115.58440476190476,108.00432539682541,0.0,,,,,0.0,
Nick Mears,MIL,RP/,-2.633528836651747,-4.58459382557257,-3.4695936787455723,-1.2286599621560712,FA,-1.2286599621560712,-2.97909407578149,,,98.1966588235294,107.37967058823531,102.45110588235296,100.48049079754603,116.52883435582821,115.01791411042946,0.0,,,,,0.0,
Mitch Spence,ATH,SP/,-3.355006033614276,,-1.3151504648573775,,FA,-1.3151504648573775,-2.335078249235827,,,102.30836235300907,100.42237695121692,103.31124139641904,105.84169862914246,104.24677208812692,108.908496692777,0.0,,,,,0.0,
Valente Bellozo,MIA,SP/RP/,-5.554998061426261,-1.9314444260069146,-7.325925860143013,-1.4498530458059862,FA,-1.4498530458059862,-4.065555348345543,,,94.32582385421024,96.64789536418586,90.05065638569512,94.33043963443963,97.16962193362193,87.91630206830207,0.0,,,,,0.0,
Myles Straw,TOR,OF/,-20.095426460220878,-18.194999887977932,-16.94605422825095,-1.4766113876436031,FA,-1.4766113876436031,-14.17827299102334,,,,,,,,,109.0,87.75716796875,105.779,0.04587156,0.27522936,0.2804627990911877,0.297
Jake Bauers,MIL,1B/OF/,-17.429266769173353,-14.423421033326187,-11.539872026434269,-1.482970205890688,TWN,-1.482970205890688,-11.218882508706123,,,73.3663829787234,82.45957446808511,49.78978723404255,,,,60.0,90.94454283633475,108.725,0.18333333,0.45,0.33386890093485516,0.367
Bennett Sousa,HOU,RP/,-3.2655768409972445,,-2.893291126861298,-1.4983426736408236,FA,-1.4983426736408236,-2.5524035471664557,,,106.2291553133515,99.99405994550409,104.02882833787467,109.23790927021696,104.97238658777121,110.63317554240629,0.0,,,,,0.0,
Joe Boyle,TBR,SP/,-1.600009445928892,-1.5096182648872931,-2.183878111272483,,FA,-1.5096182648872931,-1.764501940696223,134.0,,107.34252873563217,73.75494252873564,82.15908045977012,,,,0.0,,,,,0.0,
Johan Rojas,PHI,OF/,-9.024819612553765,-8.990394542177315,-5.898803099491649,-1.5167714289928815,FA,-1.5167714289928815,-6.3576971708039025,,,,,,,,,90.0,86.09482301311728,112.407,0.02222222,0.27777778,0.2624641330912709,0.256
Cade Povich,BAL,SP/,-1.5572311221892998,-2.243327542653294,-3.7361875212148217,-6.428749730701774,W <small>(Fri)</small>,-1.5572311221892998,-3.491373979189797,120.0,,97.25284789966919,101.89531650407942,97.98705999739045,97.41490544916863,100.61239845329762,96.70197715470744,0.0,,,,,0.0,
Pierce Johnson,ATL,RP/,-1.5656746521942235,-3.9576726908803685,-3.3702082762668706,-7.246558428873369,FA,-1.5656746521942235,-4.035028512053708,,,99.70611235955056,105.50651685393261,101.46588764044945,103.10724369747898,111.1534117647059,109.98692436974788,0.0,,,,,0.0,
Garrett Cleavinger,TBR,RP/,-1.5843506301351593,-3.7092091493685837,-1.7124938722657421,-3.3258035873962335,FA,-1.5843506301351593,-2.58296430979143,,,112.24129807692314,96.61826923076919,103.42235576923078,113.11633802816901,85.85028169014083,93.59605633802816,0.0,,,,,0.0,
Keegan Akin,BAL,RP/,-1.5935771057109966,-3.2913980688000732,-2.500593957718622,-5.457222368196381,FA,-1.5935771057109966,-3.210697875106518,,,104.59853919409947,100.52809421907834,100.08830086023086,108.42374788672863,100.73535185967879,99.56311813186814,0.0,,,,,0.0,
Chase Lee,DET,RP/,-5.2181296042071885,-3.2987178336447442,-7.007050128426712,-1.7787155204801448,FA,-1.7787155204801448,-4.325653271689697,,,103.16063953488373,103.30156976744183,100.70162790697673,103.46888888888888,105.54074074074073,99.70973544973546,0.0,,,,,0.0,
Matt Manning,DET,SP/,-3.974105034293359,-1.854668881048796,-3.26593807764999,,FA,-1.854668881048796,-3.031570664330715,,,,,,,,,,,,,,,
Jordan Wicks,CHC,SP/,-3.0886744545910565,-1.8582639686745792,-3.2620202034300236,,FA,-1.8582639686745792,-2.736319542231886,,,102.83314285714287,107.4777142857143,107.97714285714287,,,,0.0,,,,,0.0,
Gregory Soto,BAL,RP/,-1.8850783041079815,-4.54635455395011,-2.557650376287648,-8.650715866816084,FA,-1.8850783041079815,-4.409949775290455,,,114.60258992805758,90.63318944844121,102.08302158273383,116.20049474335191,91.94264687693259,102.21901051329624,0.0,,,,,0.0,
Rob Refsnyder,BOS,OF/,-15.094550388173285,-14.064136493788597,-12.589374594254277,-1.8890988930806993,FA,-1.8890988930806993,-10.909290092324216,,,,,,,,,55.0,92.88347833806819,111.488,0.10909091,0.56363636,0.3848620776249015,0.353
Alec Marsh,KCR,SP/,-3.823386604799217,-3.359297953325239,-1.9275786103311616,,FA,-1.9275786103311616,-3.0367543894852056,,,,,,,,,,,,,,,
Caleb Thielbar,CHC,RP/,-4.396500722216491,-4.207774118552675,-4.452973432989242,-1.9372452140512033,FA,-1.9372452140512033,-3.7486233719524025,,,111.80783454987834,93.85328467153283,102.85917274939166,111.40183919022154,93.9231703590527,101.67455548128343,0.0,,,,,0.0,
Trevor Williams,WSN,SP/,-1.9517131924200508,-5.90571362189403,-8.123532893124544,-8.67065764991769,FA,-1.9517131924200508,-6.162904339339079,,,94.74861896838603,105.12830282861897,100.35928452579034,95.14883838383837,109.99636363636363,102.1650505050505,0.0,,,,,0.0,
Luis Rengifo,LAA,2B/3B/,-6.258463232782276,-7.518242500039083,-2.0183706087714373,-5.501469071601848,FA,-2.0183706087714373,-5.324136353298661,,,,,,,,,191.0,87.01902469084224,107.658,0.03664921,0.30890052,0.2406375004240304,0.298
Sawyer Gipson-Long,DET,RP/,-2.032159987320085,-4.305102602055576,-5.839189978627573,,FA,-2.032159987320085,-4.058817522667744,109.0,,98.92488636363636,108.52375,104.82068181818182,98.92488636363636,108.52375,104.82068181818182,0.0,,,,,0.0,
Greg Weissert,BOS,RP/,-6.2046433468362965,-5.150755984555102,-6.159987843730178,-2.0579006800992414,FA,-2.0579006800992414,-4.893321963805204,,,98.36704545454546,100.1863636363636,99.38162878787878,100.90946236559138,86.40623655913978,88.09817204301076,0.0,,,,,0.0,
Yennier Cano,BAL,RP/,-2.1211935561761344,-4.144480741145821,-2.2325511213214657,-11.474791275240483,FA,-2.1211935561761344,-4.9932541734709766,,,105.66282511210763,94.81650224215251,99.67264573991034,107.52440000000001,115.24667222222222,118.8388277777778,0.0,,,,,0.0,
Tim Hill,NYY,RP/,-9.121800246748693,-6.171563823496941,-7.813890298906951,-2.2415294239202153,FA,-2.2415294239202153,-6.3371959482682,,,119.99559718969557,98.94341920374707,111.59498829039812,122.34535489667567,98.76682839173405,115.57090745732256,0.0,,,,,0.0,
Spencer Turnbull,TOR,SP/RP/,-2.307563087253659,-4.103146259083117,-4.833221550631959,,FA,-2.307563087253659,-3.7479769656562447,,,98.5925,116.28299999999999,113.27950000000001,98.5925,116.28299999999999,113.27950000000001,0.0,,,,,0.0,
Michael Lorenzen,KCR,SP/,-5.458896752657772,-2.824971590919376,-9.115156776149643,-2.386532171008881,FA,-2.386532171008881,-4.946389322683918,,,92.4821327014218,102.29028436018959,94.18529225908378,87.35593314248777,97.51245913750115,86.73189768214978,0.0,,,,,0.0,
Freddy Fermin,KCR,C/DH/,-2.3977819021734255,-4.519808650525862,-2.749165369891175,-4.826005552918187,FA,-2.3977819021734255,-3.6231903688771627,,,,,,,,,104.0,88.844404296875,108.308,0.02884615,0.32692308,0.28198351895898804,0.277
Landon Knack,LAD,SP/RP/,-4.7801517035706995,,-3.767208840273314,-2.4216851434320716,FA,-2.4216851434320716,-3.656348562425362,121.0,,94.10263765767404,100.40930410060457,94.84234894212744,87.43068100358421,100.86652329749106,91.26874551971326,0.0,,,,,0.0,
Jared Koenig,MIL,RP/,-2.462352939457274,-3.1730251577299677,-3.401211237613505,-5.106774517582533,FA,-2.462352939457274,-3.53584096309582,,,106.18724637681163,101.65511387163559,106.25689440993793,108.67107892107894,110.83888968174683,117.35592407592408,0.0,,,,,0.0,
Tanner Banks,PHI,RP/,-2.511167420436848,-6.189189408017188,-3.8135587567548717,-6.333528410339028,FA,-2.511167420436848,-4.7118609988869835,,,115.87555873925501,107.26031518624642,115.8396848137536,109.51209039548023,109.75740112994352,111.99593220338983,0.0,,,,,0.0,
Ben Williamson,SEA,3B/,-17.891894003894862,-17.563702112157323,-16.44143742687044,-2.6454329890998247,FA,-2.6454329890998247,-13.635616633005613,,,,,,,,,133.0,88.6541626908397,110.356,0.03759398,0.44360902,0.2723898519396158,0.265
Hoby Milner,TEX,RP/,-4.773221545469974,-2.6534820248748683,-4.799181405911739,-3.7483947079919133,FA,-2.6534820248748683,-3.9935699210621234,,,105.90621323529408,105.38558823529415,107.4320955882353,105.09426782919739,106.21342723004695,107.52339369550639,0.0,,,,,0.0,
Tony Santillan,CIN,RP/,-6.63957600897092,-6.495673218001896,-6.7872653816610296,-2.751537808274317,FA,-2.751537808274317,-5.668513104227041,,,99.54983240223464,102.5251024208566,96.28636871508375,101.71264218394538,96.28167695807603,91.75929801754955,0.0,,,,,0.0,
Ian Seymour,TBR,RP/,-5.8269956372942655,-2.8396092841802063,-9.930797957653247,,FA,-2.8396092841802063,-6.199134293042573,,,86.88928571428572,81.4964285714286,72.64285714285714,86.88928571428572,81.4964285714286,72.64285714285714,0.0,,,,,0.0,
Javier Assad,CHC,SP/,-5.104467350259445,-2.962886786039207,-3.1312308282927237,,FA,-2.962886786039207,-3.732861654863792,,,,,,,,,,,,,,,
Trevor Rogers,BAL,SP/,-2.9751424102419333,-4.892490192151702,-4.992523501778904,,FA,-2.9751424102419333,-4.286718701390846,,,92.79506329113924,105.79291139240507,102.37759493670887,92.79506329113924,105.79291139240506,102.37759493670886,0.0,,,,,0.0,
Sam Haggerty,TEX,OF/,-11.23870328987291,-12.616094628653643,-8.502921630189187,-2.984910910490823,FA,-2.984910910490823,-8.835657614801642,,,,,,,,,69.0,88.55943509615385,109.625,0.04347826,0.42028986,0.3277531031812175,0.34
Kevin Kelly,TBR,RP/,-5.978687868113824,-3.3387693167153705,-3.0268119759075116,,FA,-3.0268119759075116,-4.114756386912235,,,114.70555555555553,103.9331111111111,111.72033333333336,113.52017699115044,102.17522123893805,111.8258407079646,0.0,,,,,0.0,
Eduard Bazardo,SEA,RP/,-5.28043513553148,-4.1883563458027515,-3.071626192820921,-6.474267814569149,FA,-3.071626192820921,-4.753671372181076,,,101.67451776649746,102.89607445008454,100.23549915397628,103.17979381443297,110.61618556701032,107.34391752577321,0.0,,,,,0.0,
Yuki Matsui,SDP,RP/,-3.62073950769633,-3.138939667766528,-5.554035635104787,-4.526057413074203,FA,-3.138939667766528,-4.209943055910462,,,105.00899383983575,96.58858316221756,100.70677618069814,104.29335154826958,102.99408014571948,107.67821493624771,0.0,,,,,0.0,
Justin Wilson,BOS,RP/,-3.160710523100324,-4.6368872577786195,-4.942027720698332,-4.884096975266366,FA,-3.160710523100324,-4.405930619210911,,,105.73440963855418,90.56679518072286,96.0473734939759,100.91523119392683,90.56182884748101,92.71779158040027,0.0,,,,,0.0,
Parker Messick,CLE,SP/,-5.253622561625818,-3.1638094259859066,,,FA,-3.1638094259859066,-4.208715993805862,,,,,,,,,,,,,,,
Cole Sands,MIN,RP/,-3.1832703495611323,-3.932195037680553,-3.174144080520504,-4.5102342572747505,FA,-3.174144080520504,-3.699960931259235,,,96.1946666666667,106.38460215053766,101.40589247311823,97.25292783505154,114.82138144329896,109.99183505154637,0.0,,,,,0.0,
Amed Rosario,WSN,2B/3B/OF/DH/,-18.39480472038322,-15.800931470205963,-12.764245066932306,-3.181915461603478,FA,-3.181915461603478,-12.535474179781243,,,46.88999999999999,83.44714285714285,40.184285714285714,,,,99.0,90.9051057449495,110.895,0.04040404,0.43434343,0.3063225026958245,0.352
Tobias Myers,MIL,SP/,-3.8488385180181455,-3.1881687224787134,-3.877945992056448,-4.855798855898329,FA,-3.1881687224787134,-3.9426880221129093,,,88.9938043478261,96.77288043478262,87.80440217391305,,,,0.0,,,,,0.0,
Kevin Ginkel,ARI,RP/,-3.1906581914231644,-3.787826084732428,-4.1113563132452455,,FA,-3.1906581914231644,-3.6966135298002794,,,90.73184115523465,97.23761732851986,90.43725631768955,93.1542074074074,104.02117037037036,100.56954074074076,0.0,,,,,0.0,
Matt Thaiss,TBR,C/,-4.681370510858638,-4.122060483986679,-3.202281661748642,-5.605922429804897,FA,-3.202281661748642,-4.402908771599714,,,,,,,,,,,,,,,
Graham Ashcraft,CIN,RP/,-6.261736792459104,,-3.2370241539841302,-5.851087738814649,FA,-3.2370241539841302,-5.116616228419294,,,121.77745974955275,101.15910554561715,124.16178890876564,124.41045226130653,104.3558793969849,129.75206030150756,0.0,,,,,0.0,
Eric Orze,TBR,RP/,-6.345605298805837,-3.82991669428118,-5.2419631087497995,-3.2494786358774777,FA,-3.2494786358774777,-4.6667409344285735,,,101.22052373158755,91.81643207855973,97.24130932896885,104.85861669758813,84.60733506493507,86.69626345083488,0.0,,,,,0.0,
Mason Fluharty,TOR,RP/,-7.1438036897779895,,-4.843995622825148,-3.272819390806549,FA,-3.272819390806549,-5.086872901136562,,,117.06562367864699,90.84718816067658,106.81230443974628,116.56739682539684,95.35617989417987,109.544708994709,0.0,,,,,0.0,
Carmen Mlodzinski,PIT,SP/RP/,-5.079136536411165,-5.050767329217594,-3.500439109827454,-10.886345396551372,FA,-3.500439109827454,-6.1291720930018965,,,99.87743250582594,104.49894285769315,104.07697020588178,96.68929577464789,94.91577464788733,90.96845070422536,0.0,,,,,0.0,
Javier Sanoja,MIA,2B/OF/,-16.05574114017682,-11.389149260536959,-14.019963922380088,-3.5602037684084804,FA,-3.5602037684084804,-11.256264522875586,,,56.26440528634362,99.94555066079296,62.43215859030837,,,,134.0,89.68746899801587,106.066,0.01492537,0.38059701,0.2739237313529095,0.287
Connor Wong,BOS,C/,-4.424519041029504,-3.640700674502747,-3.6895914492994377,-11.407766215686145,FA,-3.640700674502747,-5.790644345129459,,,,,,,,,48.0,84.93513131648936,111.492,0.0625,0.3125,0.2047944962978363,0.309
Angel Zerpa,KCR,RP/,-4.670333478080949,-3.6407320013640705,-6.403677928953091,-6.390068985638099,FA,-3.6407320013640705,-5.276203098509052,,,114.50769509981853,100.23324863883848,110.94439201451908,120.2272398190045,98.37719457013574,112.49728506787332,0.0,,,,,0.0,
Mitch Garver,SEA,C/DH/,-4.508433294560038,-4.810830246865706,-3.6608272011222693,-5.596445590900405,FA,-3.6608272011222693,-4.644134083362105,,,,,,,,,73.0,92.08511477953768,107.652,0.06849315,0.49315068,0.26795013930446415,0.29
John Schreiber,KCR,RP/,-5.530422342216242,-3.662386122227786,-5.500922817497115,-7.423989190152691,FA,-3.662386122227786,-5.529430118023459,,,103.99834745762709,112.1727966101695,111.6847033898305,103.54251428571428,118.86297142857143,117.47759999999997,0.0,,,,,0.0,
Mason Black,SFG,SP/,-3.8820124921984256,-4.053499464845698,-3.674367722571395,,FA,-3.674367722571395,-3.869959893205173,,,,,,,,,,,,,,,
Ryan Brasier,CHC,RP/,-4.7238902520429775,-3.6941010397325584,-4.1893113230663825,,FA,-3.6941010397325584,-4.2024342049473065,,,91.39217391304348,95.83173913043477,90.02869565217392,91.83111111111111,91.87277777777776,86.27333333333334,0.0,,,,,0.0,
Robert Stephenson,LAA,RP/,-4.944039253207219,,-3.696323721600005,,FA,-3.696323721600005,-4.320181487403612,,,123.43599999999999,120.70933333333333,125.05866666666667,123.43599999999999,120.70933333333333,125.05866666666667,0.0,,,,,0.0,
Kyle Backhus,ARI,RP/,-7.425389243841508,-3.7621034439437375,-9.629846379234829,,FA,-3.7621034439437375,-6.939113022340024,,,108.20654545454546,83.96072727272727,81.04618181818181,108.20654545454546,83.96072727272727,81.04618181818181,0.0,,,,,0.0,
Rob Zastryzny,MIL,RP/,-4.2984658922709365,-5.531081502006635,-3.798289133230476,,FA,-3.798289133230476,-4.542612175836016,,,106.64844096133751,108.4474670846395,110.33993103448275,105.7555994611585,105.49447687471935,107.46642119443197,0.0,,,,,0.0,
