player_name,team,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+
Bryan Abreu,HOU,106.83818181818181,92.72157575757575,102.77660606060606
Victor Vodnik,COL,91.5751282051282,98.4526923076923,100.41999999999999
Caleb Ferguson,SEA,102.81314102564103,104.29090811965814,103.91179487179487
David Peterson,NYM,94.453499563079,100.3385121100577,97.35768383547024
Adam Mazur,MIA,98.87162650602409,95.87427710843373,93.03265060240965
MacKenzie Gore,WSN,96.93301180147652,92.20292180848197,89.8537328231934
José De León,BOS,100.68039603960398,110.50950495049504,105.92950495049504
Chase Burns,CIN,120.73428571428572,105.84695652173913,122.40049689440995
Jesse Scholtens,TBR,96.43869427869429,108.77184275184275,104.29159003159003
Seranthony Domínguez,TOR,119.80913333333335,83.17680952380952,104.28369523809525
Tyler Rogers,NYM,131.1562322580645,110.48461935483873,131.44931612903227
Jonathan Cannon,CHW,102.34137379310346,111.77848091954023,115.10861057471266
Matt Gage,SFG,96.628876953125,96.92208007812502,93.66494140625002
