player_name,team,Stuff+,Location+,Pitching+
Hayden Wesneski,HOU,94.6199604743083,110.22818181818181,103.92916996047431
Jesus Tinoco,MIA,99.9221926910299,105.63833887043188,105.65295681063121
Sammy Peralta,LAA,99.29921568627451,101.45803921568626,95.84797385620917
Paul Blackburn,- - -,97.26942292992487,105.97244288011925,104.2708326501233
Justin Hagenman,NYM,97.37381361589226,110.15479902321142,109.23739511774697
Kyle Nicolas,PIT,105.7546319018405,87.1139263803681,94.61616564417176
Yohan Ramírez,PIT,104.3580431177446,91.62547263681593,96.15844112769484
Taylor Rogers,- - -,104.18307639709549,99.91509242123568,97.54207808423821
Mason Barnett,ATH,96.73362790697678,100.02548837209302,96.03972093023255
Jalen Beeks,ARI,95.14607817731336,90.56056862522068,87.46342109818153
PJ Poulin,WSN,100.94343675417659,89.74028639618136,88.92639618138423
Dylan Dodd,ATL,99.91394392523362,102.05947663551402,97.23607476635513
Steven Cruz,KCR,118.58256568778981,83.13044822256572,101.59826893353939
Josh Winckowski,BOS,102.13420289855074,91.5458937198068,90.79043478260873
Mitch Farris,LAA,87.88034653465347,88.87381188118813,75.63990099009901
Tyler Phillips,MIA,98.47664257585012,106.69706398147424,105.58955079963448
Chris Devenski,NYM,96.11700686381423,100.48006158188467,100.31798960805696
Carlos Hernández,- - -,106.76913315473098,98.33195136328743,107.08486534380344
Troy Melton,DET,106.59713864186229,96.69855996207413,104.02394723075916
Dauri Moreta,PIT,98.99305263157896,87.77866666666668,85.99403508771928
Hunter Barco,PIT,98.80608695652174,109.96217391304349,106.07043478260871
Jordan Wicks,CHC,104.06731481481482,109.61638888888892,112.01685185185187
Darren McCaughan,MIN,94.72000000000001,122.5261176470588,114.464
Josh Walker,TOR,91.6617391304348,87.50782608695653,86.29239130434782
Lake Bachar,MIA,101.06248468941382,97.36965879265097,98.83888013998252
AJ Blubaugh,HOU,105.32924518955,97.01669552067578,102.0839834176357
Sean Guenther,DET,92.12300155728589,97.52784783092326,93.03993681868744
Paxton Schultz,TOR,94.14586418408828,95.70250653310102,90.45508964866433
Keider Montero,DET,96.31959594548256,100.78948824570637,96.14732693599319
Lyon Richardson,CIN,94.27860326894505,92.75509658246656,88.22374442793462
Adam Mazur,MIA,97.9606952965235,97.86208588957055,95.10020449897748
Yoendrys Gómez,- - -,98.93777616959892,88.76963572421724,87.87111268116772
Kevin Herget,- - -,88.06252833434527,97.72831157660393,86.9249134790528
Yimi García,TOR,118.80526315789471,90.70675900277011,109.51883656509696
Ian Gibaut,CIN,88.00367346938776,108.30841836734695,98.29448979591834
Pierson Ohl,MIN,93.84980928733857,114.52419519309639,106.24947067441602
Brent Headrick,NYY,106.84076712328769,95.40317808219179,96.43452054794518
Nabil Crismatt,ARI,78.41655430711612,109.39359550561797,92.25895131086142
Scott Barlow,CIN,102.17730192316736,87.46121363614994,88.74989576965876
Zak Kent,CLE,92.09129870129868,82.13058441558442,74.88051948051945
Tyler Anderson,LAA,97.13664670658679,96.42485029940116,90.57717707442258
Robert Stephenson,LAA,112.04394736842106,96.99736842105261,102.81763157894736
Elvis Alvarado,ATH,104.44310299869626,87.31913950456324,95.58633637548894
José De León,BOS,99.89350427350426,115.56649572649575,110.76307692307692
Jesse Scholtens,TBR,96.32542168674699,109.6668674698795,105.10289156626507
Bradgley Rodriguez,SDP,108.92377952755903,77.09244094488191,85.03606299212596
Chase Dollander,COL,102.47971815107097,91.99573844419389,92.70498308906429
Yariel Rodríguez,TOR,101.23514946608327,91.86666389254354,95.99593296209042
Easton McGee,MIL,100.3263392857143,108.25366071428569,102.94714285714288
Trevor Richards,- - -,97.76343943412908,110.33669319186559,104.95273209549073
Ryan Yarbrough,NYY,99.94929748094916,100.27147706559958,95.86944347011898
Bryan Hoeing,SDP,90.88107692307693,90.38476923076924,84.02138461538459
Jose Espada,BAL,83.57241379310345,117.79379310344828,108.33862068965514
Colin Selby,BAL,94.98766355140185,97.40672897196265,95.79429906542057
Justin Martinez,ARI,110.82865671641791,75.44470149253729,89.3768656716418
Luis Garcia,HOU,89.28150943396227,102.71566037735849,91.4643396226415
Dedniel Núñez,NYM,99.10281081081084,88.68983783783786,92.31805405405403
Brandon Eisert,CHW,79.1464649645789,109.19008701431343,92.28984130088031
Rafael Montero,- - -,98.37618778770872,107.93390161683494,108.98069050079572
Brent Suter,CIN,103.85873857389089,99.31520872645685,102.906314428007
Nick Burdi,BOS,101.88701030927834,89.81154639175259,91.36907216494845
Chase Silseth,LAA,101.74909952606636,93.499336492891,93.15545023696684
Marcus Stroman,NYY,89.52528409090911,99.45414772727275,91.30255681818181
Erik Miller,SFG,107.60020790020798,86.70893970893971,96.60045738045743
Brady Basso,ATH,90.33320388349514,98.78058252427186,88.1835922330097
Jackson Jobe,DET,108.67506302521005,95.89121848739502,102.97831932773111
Ryne Stanek,NYM,115.82482109227867,101.16749529190209,116.92197740112988
Austin Warren,NYM,101.29142857142855,89.94190476190475,91.13210884353741
Philip Abner,ARI,100.73114285714288,85.25771428571429,85.21085714285714
Patrick Monteverde,MIA,97.50850574712643,89.57816091954024,86.61793103448277
J.P. France,HOU,91.89394736842105,91.68552631578946,84.60078947368422
Ryan Burr,TOR,92.25846153846153,115.45076923076923,103.14307692307692
Yennier Cano,BAL,102.89144800777451,96.18180758017488,98.48715257531585
Mick Abel,- - -,108.55159365324734,96.0789739384421,103.16816481326201
Anthony Banda,LAD,102.2572043651767,92.86073127749702,96.03455903169615
Tomoyuki Sugano,BAL,92.3441764246683,105.69891491022642,102.12505854800948
Keaton Winn,SFG,97.46048484848487,99.33054545454546,97.61115151515152
Matt Krook,ATH,96.31634146341464,113.32634146341464,107.8431707317073
Tyler Matzek,NYY,102.96204724409448,89.56976377952756,89.99275590551183
Tom Cosgrove,CHC,92.93176470588234,106.16564705882352,87.39152941176471
Zach Thompson,ATL,84.77366666666666,86.88266666666665,74.52766666666666
Joey Lucchesi,SFG,101.24911111111112,96.98968253968253,95.92755555555556
Tanner Rainey,- - -,105.25345092718227,77.95559346126511,82.20834140983396
Cristian Mena,ARI,92.31860000000002,100.7474,94.6214
Justin Steele,CHC,100.78166134185304,100.42881789137381,96.88332268370608
Hunter Strickland,LAA,94.68174698795183,99.58475903614456,95.22927710843375
Nick Sandlin,TOR,102.193058419244,96.67154639175257,96.59924398625431
Colton Gordon,HOU,95.09257671992852,107.14375103269431,98.52654767187876
Ezequiel Duran,TEX,24.3895,114.0995,53.716499999999996
Ian Hamilton,NYY,98.4810733740825,88.64115623641337,85.95759954988362
Jovani Morán,BOS,94.39525,85.33000000000001,82.79675
Tim Mayza,- - -,101.54332225913622,103.21142857142857,105.38644518272426
Noah Murdock,ATH,109.18162025316455,87.43134177215187,89.47397468354431
Joe Rock,TBR,105.225,87.08944444444444,89.41888888888889
Omar Cruz,SDP,98.13185185185183,78.70666666666666,74.94444444444444
Touki Toussaint,LAA,90.12093023255814,89.43255813953488,79.72697674418605
Luis Curvelo,TEX,104.14720000000001,94.05870769230768,95.40406153846153
Weston Wilson,PHI,36.342333333333336,115.93966666666665,57.57266666666666
Logan Davidson,LAA,27.1,126.46,46.38
Michael Kopech,LAD,117.65704347826086,71.54478260869567,86.88226086956523
Casey Lawrence,- - -,87.57800676754134,111.33826980782736,99.35325352742132
Paul Sewald,- - -,112.98264984227131,99.08839116719241,108.85413249211355
Cody Bolton,CLE,108.96952380952382,102.87904761904761,106.32523809523809
Jack Little,LAD,100.48545454545456,93.00727272727272,91.25636363636364
Bryce Miller,SEA,102.30910485933498,96.39548593350382,98.00872122762148
Nick Raquet,STL,100.28516129032258,110.04258064516128,112.14967741935483
Gerson Garabito,TEX,92.2398347107438,98.46743801652892,91.62578512396693
Jacob Stallings,COL,57.15181818181817,95.12363636363635,56.54727272727273
Scott Effross,NYY,110.68946341463416,129.926243902439,132.68039024390245
Jose Trevino,CIN,31.749787234042554,130.5327659574468,62.02808510638298
Jose Herrera,ARI,54.81777777777778,105.9637037037037,73.21185185185185
Reiver Sanmartin,CIN,92.1496,93.98560000000002,90.2248
Christian Montes De Oca,ARI,93.48086956521739,113.35043478260869,108.6191304347826
Jhonathan Díaz,SEA,99.32384615384616,101.80000000000001,84.65461538461538
Christian Koss,SFG,25.529062500000002,110.77593749999998,42.7234375
Joel Peguero,SFG,123.57617834394904,85.4883439490446,107.22216560509555
Nathan Wiles,ATL,95.2475,114.66250000000001,108.51499999999999
Connor Seabold,- - -,94.75135135135135,91.91459459459458,85.78378378378379
Ali Sánchez,TOR,39.153333333333336,125.27333333333331,69.51444444444444
Michael Stefanic,TOR,67.46571428571428,139.99285714285716,110.05
Justin Bruihl,TOR,111.18264840182647,106.93726027397261,114.94493150684931
Andre Granillo,STL,99.65983333333331,96.52822222222224,96.25405555555557
Niko Kavadas,LAA,27.96,75.01440000000001,12.409600000000001
José Quijada,LAA,93.29707317073172,70.53219512195122,70.93609756097561
Brooks Kriske,- - -,96.28903955688814,86.5263117848703,86.0993395428774
Isiah Kiner-Falefa,TOR,-4.454285714285715,144.47714285714284,52.50571428571429
Freddy Tarnok,MIA,97.00914728682169,91.83209302325578,88.92790697674421
Ryan Borucki,- - -,106.77681193962084,88.55729725469429,95.91436607019006
Nolan Hoffman,PHI,91.5923076923077,108.81153846153848,103.85230769230769
Willie MacIver,ATH,40.58428571428572,91.75714285714285,44.787142857142854
Davis Daniel,ATL,81.20519028752135,94.99649867325796,85.24742084984187
Ryan Fitzgerald,MIN,29.097499999999997,100.61583333333333,38.254999999999995
Austin Hedges,CLE,54.56918032786886,102.62655737704918,59.94065573770492
John Curtiss,ARI,95.78845588235292,103.03040441176469,96.81011029411768
Grant Holman,ATH,92.37764039065227,96.35908266480638,93.71126831182423
Luke Williams,ATL,30.88,102.527323943662,43.401408450704224
Brian Van Belle,TBR,88.09317829457363,106.29333333333334,98.26976744186047
Luis Vázquez,BAL,27.574,65.37050000000002,-3.844
Jake Palisch,CHW,85.24,103.54,82.29166666666667
Alan Trejo,COL,50.3375,121.12125,83.90124999999999
Jacob Amaya,CHW,33.36,140.8,84.42
Doug Nikhazy,CLE,86.3375925925926,88.65185185185184,74.6587037037037
Nate Eaton,BOS,54.837272727272726,109.96727272727271,69.51818181818182
Willi Castro,MIN,5.303333333333334,158.3033333333333,84.10333333333334
Anthony Seigler,MIL,23.2,123.66,59.68
Jacob Barnes,TOR,95.10206451612903,93.67083870967743,90.97548387096772
Garrett Hampson,STL,23.373333333333335,103.38666666666667,53.72666666666667
Carlos Rodriguez,MIL,97.95173076923076,98.09567307692306,96.34778846153849
Justin Garza,NYM,98.46942528735633,97.01609195402301,97.81356321839085
Jake Rogers,DET,40.12775510204081,110.81632653061224,61.602448979591834
Tomás Nido,DET,41.68222222222222,107.12666666666667,64.09555555555555
Austin Slater,NYY,17.24,89.88,15.16
Austin Pope,ARI,85.53500000000001,103.82833333333335,93.90333333333334
Zach McKinstry,DET,38.34,132.2,86.42
Christian Roa,MIA,109.66166666666669,57.471666666666664,66.35083333333334
Alex Lange,DET,95.00399999999999,103.992,106.88700000000001
Luis F. Castillo,SEA,97.32909090909094,90.36325358851673,85.07779904306221
Craig Kimbrel,- - -,106.16840712461884,89.96185756959765,98.77564230645282
César Salazar,HOU,23.45909090909091,42.36272727272726,-23.033636363636365
Joey Gerber,TBR,94.22857142857144,103.98380952380953,98.17587301587301
Carson Fulmer,LAA,86.12166301969367,101.34910284463898,91.0263019693654
Carson Spiers,CIN,94.8114243902439,88.60835121951219,86.81168346883467
A.J. Puk,ARI,116.98050955414011,110.78802547770701,123.56891719745221
Lou Trivino,- - -,101.50357155524927,92.18050941244083,94.33992712092713
Korey Lee,CHW,66.3854,95.06739999999996,66.12480000000001
Alan Rangel,PHI,96.44344827586205,102.15183908045978,97.52057471264366
Dylan Smith,DET,93.53393939393942,84.10484848484847,81.54739393939393
Tucker Barnhart,TEX,33.36272727272728,97.30999999999999,39.77454545454545
Jake Woodford,ARI,101.50979133226323,98.76288924558591,98.7757624398074
José Urquidy,DET,91.80666666666666,90.32456140350875,77.93052631578948
Elvis Peguero,- - -,99.58441489361704,96.55558510638296,97.82670212765956
Yaramil Hiraldo,BAL,102.14984025559107,94.43277955271566,100.2720127795527
Cody Poteet,BAL,83.0429411764706,96.23117647058822,88.5035294117647
Owen White,CHW,91.89132352941176,89.97764705882354,87.31117647058825
Jake Bauers,MIL,73.0832911392405,72.5526582278481,46.8893670886076
Matt Bowman,BAL,108.67910313901346,91.38982062780268,97.58134529147982
Michael Darrell-Hicks,- - -,108.47443037974683,85.10544303797468,88.03253164556962
Abraham Toro,BOS,25.714666666666666,61.010666666666665,-7.644
Luke Maile,KCR,39.39692307692307,53.73307692307692,0.07923076923076877
Tyler Wade,SDP,30.149473684210527,86.35052631578948,19.43894736842105
Alec Burleson,STL,46.08,8.92,-30.140000000000004
Luis Guerrero,BOS,104.99363321799308,88.11743944636676,94.77820069204151
Leo Rivas,SEA,43.66,60.29999999999999,3.8600000000000003
Nick Anderson,COL,86.6138211382114,107.10609756097561,88.80707317073171
Casey Kelly,ARI,75.17,75.82666666666667,56.775
Nicky Lopez,LAA,10.78,74.36,4.44
Jared Young,NYM,53.24909090909091,74.10909090909091,42.00727272727273
Hayden Birdsong,SFG,98.93934295223268,86.06579798522962,89.3726080784873
Jordan Weems,HOU,91.97244897959183,86.62102040816328,81.01551020408164
Dom Hamel,NYM,85.66615384615383,66.01692307692308,56.189230769230775
Michael Fulmer,- - -,97.87933333333335,88.54088888888889,88.6651111111111
Calvin Faucher,MIA,113.1446062658763,99.86130397967823,112.21871295512277
Frankie Montas,NYM,106.13395871454202,99.89615945359748,105.64386408087545
Isaiah Campbell,BOS,102.52620253164557,113.91860759493666,120.1415189873418
Rob Zastryzny,MIL,102.96829868258541,97.05548322354876,99.0636156854673
Seth Johnson,PHI,101.3614953271028,101.77514018691589,100.80570093457945
Fraser Ellard,CHW,101.908304023845,87.78091405861899,89.74371684053652
Jonathan Pintaro,NYM,108.00827586206896,57.52344827586207,60.289655172413795
Tim Hill,NYY,122.37050391937294,96.98071668533038,114.11614781634935
Randy Wynne,CIN,94.3591489361702,116.79957446808511,98.4076595744681
Marc Church,TEX,92.62141414141415,83.86060606060607,83.75171717171717
Carl Edwards Jr.,- - -,89.73333333333333,105.32888888888887,100.89933333333335
Tanner Scott,LAD,116.65777041942609,101.06459161147912,115.87766004415012
Carson Ragsdale,BAL,91.13852631578948,106.27473684210524,98.5218947368421
Bailey Horn,DET,114.32749999999997,93.97964285714284,111.45321428571428
Tyler Owens,DET,92.41636363636363,100.61515151515151,96.0451515151515
Tristan Beck,SFG,93.58022031823748,100.23339045287634,95.87561811505505
Hayden Harris,ATL,97.65519999999998,95.8152,90.7764
Sauryn Lao,- - -,86.51506808073897,94.76686007526514,82.19260485802258
Alex Jackson,BAL,56.10666666666666,59.6625,23.379166666666663
Bryce Jarvis,ARI,86.15017114914423,97.41628361858191,84.79476772616138
Travis Jankowski,NYM,-12.221538461538461,159.54461538461538,58.559999999999995
Adam Ottavino,NYY,113.95414634146341,55.43219512195122,67.61219512195122
Mike Yastrzemski,SFG,45.58190476190477,51.37714285714285,12.526666666666667
Miles Mastrobuoni,SEA,38.5104347826087,84.68521739130435,27.08869565217391
Michael Petersen,- - -,115.44710118409465,100.5842960475935,112.88708994141747
Liam Hendriks,BOS,93.46905172413791,88.69836206896551,86.01991379310344
Yilber Díaz,ARI,81.105,60.214999999999996,44.45066666666666
Gavin Hollowell,CHC,115.6386046511628,81.08627906976744,89.65895348837209
Angel Perdomo,ATH,98.79914285714287,70.15828571428571,69.15542857142857
Brett de Geus,PHI,82.21191489361702,103.94510638297872,89.90468085106384
Ty Adcock,NYM,115.33629629629627,98.94320987654322,106.92543209876543
Emerson Hancock,SEA,89.02720102343412,98.94751395138255,85.69808911482956
Chas McCormick,HOU,46.42481012658228,77.60835443037975,33.33037974683545
Jon Berti,CHC,28.13672131147541,79.8183606557377,14.661967213114753
Lucas Gilbreath,COL,82.36333333333333,126.84444444444443,95.73666666666666
Garrett Acton,TBR,85.46571428571428,48.80380952380952,33.91619047619048
Vinny Capra,CHW,14.004363636363637,111.39927272727273,37.50036363636364
Yosver Zulueta,CIN,102.49043478260872,93.35608695652174,98.85492753623188
Easton Lucas,TOR,101.69444431730643,87.39756456409759,88.38050248848178
Kyle Backhus,ARI,104.7064637002342,97.49456674473068,98.35067915690867
Luke Little,CHC,88.95813333333332,107.27520000000001,96.25573333333334
Carlos Duran,ATH,95.61777777777777,62.19777777777778,61.27111111111112
Jeff Brigham,ARI,100.18190476190476,87.32571428571428,84.39777777777779
Mitch Spence,ATH,100.89150954980593,100.20581474802333,101.60201333601523
Dugan Darnell,COL,82.54290322580643,97.14827956989247,82.03666666666666
Cooper Criswell,BOS,102.50405797101448,111.66811594202896,109.64847826086955
Cole Wilcox,TBR,94.78684210526316,82.72894736842105,83.02947368421053
Connor Gillispie,MIA,91.52425702811246,93.62389558232931,85.6724497991968
Logan Evans,SEA,94.86940311061151,100.7778247697846,94.68496811555575
Blake Treinen,LAD,112.7560469667319,98.47084148727983,106.0647358121331
Jhonny Pereda,ATH,65.7196153846154,85.6625,56.131346153846145
Daniel Robert,PHI,110.74337254901964,93.85584313725488,100.49003921568628
T.J. McFarland,ATH,85.98720588235295,105.88904411764707,91.57279411764705
Caleb Freeman,CHW,109.09275362318841,107.32405797101448,105.52811594202899
Robert Gasser,MIL,105.12411764705882,68.93313725490196,74.1135294117647
Chris Stratton,- - -,88.93574223902908,91.12429953390202,83.5967458153783
Kyle Farmer,COL,59.62,136.74,107.02
Will Wilson,CLE,36.72923076923077,78.76692307692308,26.04615384615385
Pablo Reyes,NYY,44.33666666666667,104.22666666666666,63.45666666666667
Luis Contreras,HOU,88.77633928571427,88.36991071428572,85.06857142857143
Randy Dobnak,MIN,81.18506329113923,104.52506329113923,88.34632911392406
Logan Porter,SFG,10.550666666666666,113.27066666666666,27.225333333333335
Andrew Walters,CLE,110.85172413793103,107.52344827586207,113.98758620689657
Roki Sasaki,LAD,91.16343647823093,92.03448653415936,86.16870875279642
Chase Shugart,PIT,102.42343434343437,94.08718614718609,96.07339105339108
Brandon Young,BAL,92.12856230031947,104.04238551650694,97.85784877529284
Roansy Contreras,- - -,94.16497461928934,97.56619289340102,88.27979695431473
Jared Triolo,PIT,53.32923076923077,89.70102564102565,40.09128205128205
Brandon Waddell,NYM,98.00822182720628,99.19425767060825,100.18721625404675
Mason Black,SFG,94.52594594594595,108.56027027027027,98.2891891891892
Xzavion Curry,MIA,93.6315625,90.43187499999999,79.12875
Rowdy Tellez,TEX,78.70695652173913,91.73391304347827,88.13304347826087
Oswald Peraza,LAA,40.238,106.518,54.11249999999999
Spencer Turnbull,TOR,96.07647999999999,112.67216,110.61823999999999
Lazaro Estrada,TOR,95.74593220338983,99.09406779661018,91.38322033898305
José Castillo,- - -,105.16739249006702,101.89871467236982,107.30815073270132
José Ureña,- - -,86.72552984015789,100.69495029443522,91.47410317364651
Reynaldo López,ATL,99.16731182795701,95.25096774193548,92.57096774193549
Cooper Hummel,HOU,43.724705882352936,90.88529411764705,48.094117647058816
Reese McGuire,CHC,23.687058823529412,88.30352941176471,17.56
Vidal Bruján,ATL,46.632173913043474,72.49652173913043,32.19130434782609
Joel Payamps,- - -,103.38169265033409,101.93968819599114,104.71131403118041
Robinson Piña,- - -,86.86819672131149,103.81967213114756,95.88065573770493
Hunter Stratton,- - -,101.6716618075802,97.36087463556849,97.43685131195336
Logan VanWey,HOU,97.97978494623655,99.30150537634407,96.51591397849462
Tyler Heineman,TOR,6.899402985074627,102.88,22.68
Jake Eder,LAA,85.06890365448503,96.62691029900334,82.90305647840533
Michael Mercado,PHI,105.20305882352942,78.30588235294118,84.00541176470588
Jonah Bride,MIN,52.263393939393936,82.6387878787879,44.74375757575758
Ben Bowden,ATH,103.67497326203205,106.64823529411767,105.47614973262034
Amed Rosario,WSN,46.99,83.54714285714284,40.385714285714286
Antonio Senzatela,COL,85.45850732223347,103.59313365343667,90.49609024356344
Gary Sánchez,BAL,56.550526315789476,86.54947368421053,60.16736842105262
Emmanuel Rivera,BAL,53.26444444444444,66.73466666666667,21.203111111111113
Dillon Tate,TOR,97.9913669064748,92.86014388489208,90.23525179856115
Sam Moll,CIN,98.06688821752267,93.5421148036254,92.06821752265859
Chase Lee,DET,98.72330000000002,107.79476666666666,102.96616666666668
Kirby Yates,LAD,94.34133858267721,96.29427821522316,90.1025196850394
Kevin Newman,LAA,38.6821875,99.916875,50.2240625
Spencer Arrighetti,HOU,103.68498381877022,94.04961165048542,97.73925566343038
Blas Castaño,SEA,80.84240000000001,86.43360000000001,72.584
Dane Dunning,- - -,85.71679841663713,100.34355547678129,89.4430680609713
Julian Merryweather,CHC,103.39532763532765,98.24672364672367,101.68205128205128
Tayler Saucedo,SEA,101.23155172413793,87.44284482758623,89.56655172413794
Kenta Maeda,DET,92.8593023255814,73.30441860465116,71.82476744186047
John Rooney,HOU,104.03565217391305,64.8904347826087,78.28260869565217
Zach Maxwell,CIN,111.06630303030302,87.23224242424243,101.22448484848485
Michael Tonkin,MIN,90.58332493702773,94.74403022670025,84.063677581864
Bryan Hudson,- - -,93.47416703662599,82.46870726970035,76.18753940066594
Jorge Mateo,BAL,39.59714285714286,71.78057142857142,35.498285714285714
Julian Fernández,- - -,102.23105263157895,110.10394736842105,114.14894736842105
Casey Legumina,SEA,107.47318458748502,101.80718381319159,106.20358497870691
Austin Nola,COL,27.74551724137931,117.34206896551724,63.966206896551725
Scott Kingery,LAA,63.047222222222224,84.66944444444444,50.370555555555555
Jayvien Sandridge,NYY,106.55032258064516,30.285806451612903,38.39032258064517
Luarbert Arias,MIA,103.1260792951542,87.39894273127753,87.29859030837005
Robert Stock,BOS,90.86271186440678,81.78711864406779,76.1335593220339
Mike Clevinger,CHW,89.22813559322034,76.68084745762711,74.0842372881356
Chris Roycroft,STL,102.4013740458015,93.50117048346054,92.2251908396947
Bobby Miller,LAD,106.81017241379311,102.17844827586205,104.8248275862069
Erasmo Ramírez,MIN,89.45269230769232,108.54576923076927,95.5702564102564
Mason Thompson,WSN,98.01966244725737,92.47291139240502,91.83459915611813
Drew Sommers,DET,98.57558441558443,101.50103896103896,103.81974025974024
David Robertson,PHI,106.95940397350992,96.08158940397354,106.40761589403974
Kody Clemens,MIN,42.85,136.36399999999998,79.048
Matt Sauer,LAD,102.81860004472333,91.9836353876141,93.03043598662526
Allan Winans,NYY,86.80327485380117,92.81461988304095,79.02467836257311
Sean Hjelle,SFG,94.02289241483008,89.33693229929173,83.3068642424722
Triston McKenzie,CLE,98.89934959349594,57.36813008130081,59.12178861788619
Landon Knack,LAD,93.79884456695756,101.08089616644365,95.01457339244244
Andry Lara,WSN,85.25361538461537,91.45315384615384,78.23646153846153
José Caballero,TBR,63.20583333333334,92.68125000000002,72.68416666666667
Penn Murfee,CHW,104.51560344827584,89.44793103448276,96.46387931034485
Wade Miley,CIN,95.0234858272907,85.98437178642058,81.56005009887937
Drey Jameson,ARI,103.23132075471696,68.3890566037736,79.99283018867925
Miguel Castro,CHW,89.74038095238095,85.61409523809522,78.01066666666668
Scott McGough,- - -,88.33562289562289,97.71084175084174,87.68841750841753
Héctor Neris,- - -,94.7240402346979,96.60792916160243,95.44362522850133
Tony Gonsolin,LAD,94.64617161716174,94.39531353135312,88.02141914191418
Ian Anderson,LAA,92.36633663366338,85.86514851485147,82.68643564356438
Enrique Hernández,LAD,40.584799999999994,100.51296000000002,52.736
Shawn Dubin,- - -,97.66683786221871,92.36103159463593,89.26360608859048
Luis Torrens,NYM,48.40347826086956,109.99478260869564,66.33130434782608
Matt Waldron,SDP,83.16230769230768,91.32461538461538,76.95192307692308
Joe Ross,PHI,93.2066357308585,104.16798143851503,96.8161948955917
Seth Martinez,MIA,102.67833333333333,97.45233333333334,93.3245
Ryan Johnson,LAA,102.7628169014084,103.1360563380282,102.84957746478871
Craig Yoho,MIL,91.55733333333333,95.36511111111112,85.19977777777777
Ben Joyce,LAA,111.16628571428572,98.47628571428571,106.56371428571428
Bruce Zimmermann,MIL,88.08285714285714,98.24461538461539,87.38703296703297
Geoff Hartlieb,- - -,103.78,56.35045871559634,63.47688073394495
Michael Kelly,ATH,106.9541552511416,94.88742770167423,99.44968036529681
Tyler Holton,DET,103.16228326324641,102.73871850294371,105.09205197645076
Carlos Carrasco,- - -,81.0968323869924,100.81199104497232,87.86900640909562
Kyle Nelson,ARI,85.28636363636365,69.45045454545453,66.44090909090909
Kyle Hart,SDP,99.53780418020114,97.28198412509796,96.70945134383308
Forrest Whitley,- - -,106.97144965277778,84.78850694444444,92.51640335648148
Luke Jackson,- - -,92.95492582054634,103.95701019564117,101.45597408399401
Tommy Henry,ARI,78.76471698113207,102.92169811320757,85.22094339622642
Daniel Lynch IV,KCR,95.26337833180145,88.75111054417164,88.37150667711936
Logan Gillaspie,SDP,87.67892857142856,95.17142857142856,84.61982142857143
Tyler Zuber,- - -,110.13421006372226,100.10653702482969,106.16270416758223
Nick Hernandez,HOU,89.47095022624434,70.08117647058823,65.76171945701357
Troy Taylor,SEA,102.90970149253731,101.83029850746266,102.6520895522388
Cam Sanders,PIT,108.604375,88.50912500000001,96.151
Erick Fedde,- - -,91.09693633328567,102.63098293472281,96.09438446754997
Luis Mey,CIN,111.01835748792273,84.16719806763285,96.26043478260866
Nate Pearson,CHC,103.65340501792116,89.10609318996417,95.80788530465946
Valente Bellozo,MIA,94.23303207848879,96.46000108512631,89.84081879468482
José Ruiz,- - -,97.66900395214702,106.439606654561,104.73902878658407
Codi Heuer,- - -,91.63816091954024,79.89149425287356,72.94735632183908
Lance McCullers Jr.,HOU,101.79643763369168,89.93478318987407,92.97812969730455
Colin Poche,- - -,95.28972003892505,76.65840032936596,77.43380380267983
Anthony Veneziano,- - -,100.4093894176028,101.78776903353936,101.61650363204863
Eduarniel Núñez,- - -,109.71201629629633,72.39789580246914,83.10026518518518
Payton Tolle,BOS,119.13447368421055,92.45013157894736,108.54519736842104
Anthony Misiewicz,MIN,91.8394827586207,83.51741379310343,84.49758620689654
Rolddy Muñoz,ATL,103.2171794871795,54.15692307692307,60.19615384615386
Anthony Maldonado,ATH,94.18149253731345,81.8526865671642,79.12805970149253
Chris Murphy,BOS,99.35159722222225,92.83968750000001,93.15545138888884
Max Lazar,PHI,89.19008695652174,104.50446376811591,95.99342028985507
Dan Altavilla,CHW,97.60288209606989,86.16781659388641,86.59353711790394
Rich Hill,KCR,88.97437500000001,92.05666666666667,79.02770833333332
Paul Gervase,- - -,95.45073529411765,78.63808823529413,78.48176470588236
Miguel Rojas,LAD,43.26202531645569,96.12253164556962,43.94253164556962
J.P. Feyereisen,- - -,95.67604938271606,107.89185185185185,99.00246913580247
Wander Suero,ATL,106.65276595744682,98.2222695035461,104.20198581560284
Corbin Martin,BAL,99.4424242424242,93.38157575757576,95.08187878787875
Jose Corniell,TEX,88.14585365853658,92.14878048780487,75.82585365853659
Hunter Bigge,TBR,96.99629955947137,104.82132158590309,104.04035242290749
Cionel Pérez,BAL,105.65179600886913,85.3591130820399,90.50252771618622
Gregory Santos,SEA,102.99384615384618,86.92953846153847,93.64738461538461
Jesse Hahn,SEA,99.68181818181819,83.5064935064935,91.97116883116882
Connor Thomas,MIL,88.84406779661016,94.07983050847457,85.77898305084746
Kendall Graveman,ARI,92.60158536585365,86.84268292682926,82.16902439024393
Ethan Roberts,CHC,106.3795833333333,98.1097222222222,104.28708333333336
Jackson Kowar,SEA,96.35129824561405,99.60940350877195,93.55635087719297
Erik Swanson,TOR,89.73468749999999,87.86640625,77.70156249999998
John Brebbia,- - -,92.54698111668024,99.4819552395384,89.16178832031706
Andrew Hoffmann,- - -,91.86233559095002,97.5971080551231,92.48141641606678
