Name,Team,POS,ADP,PA,mRBI,mR,mSB,mHR,mOBP,mSLG,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Gavin Lux","CIN","2B",336.6000061035156,468.519,-2.468960179701713,-1.6161099683479656,-1.619887093266712,-4.557032939252218,-1.7625305507333273,-4.308263355321055,-16.33278408662299,10.548401074342712,-4.784383012280281,"Gavin Lux","19955",666158
"Tyler Fitzgerald","SFG","SS",242.75,549.2,-1.6703065657825957,-1.9960595576898432,2.220366473335859,-1.822868880697754,-6.30242705986783,-4.527098079130143,-14.098393669832307,8.249348287438142,-4.849045382394163,"Tyler Fitzgerald","26208",666149
"Luis Torrens","NYM","C",735.25,205.874,-4.449360040477131,-2.0529867365409498,-2.672055252993785,-5.884241110471695,-7.836380953492178,-5.984952919414839,-28.879977013390572,23.023601788490513,-4.8563752249000585,"Luis Torrens","15905",620443
"Andrew Benintendi","CHW","OF",375.6000061035156,496.075,-2.862774495558633,-1.6688165681024274,-1.6114935080558976,-3.951940422358602,-2.425523417390349,-4.397208129541809,-16.91775654100772,10.952773682993152,-4.964982858014564,"Andrew Benintendi","17901",643217
"Ke'Bryan Hayes","PIT","3B",339.7300109863281,550.497,-2.3873000778900115,-2.0044308745879973,0.9096840997194887,-4.63180257186936,-3.003400197058047,-4.903148444524943,-16.020398066210866,9.999050411575308,-5.021347654635561,"Ke'Bryan Hayes","18577",663647
"Kris Bryant","COL","1B/OF/DH",512.27001953125,475.883,-1.757017968576601,-1.7721402570840958,-3.164574808637188,-3.3251984171571167,-2.778632854708009,-4.184196449412072,-16.98176075557508,10.952773682993152,-5.028987072581928,"Kris Bryant","15429",592178
"Drake Baldwin","ATL","C",999,197.987,-4.699169148239312,-2.2840510988484923,-3.16765347585238,-6.460350976987935,-6.405329473613595,-6.114546838075771,-29.131101011617485,23.023601788490513,-5.107499223126969,"Drake Baldwin","sa3019920",686948
"Chas McCormick","HOU","OF",403.82000732421875,414.673,-2.6431449996127316,-1.8041372177396109,0.3183228655436795,-3.530518080458888,-4.491167486324891,-5.005603357281422,-17.156248275873864,10.952773682993152,-5.203474592880709,"Chas McCormick","19599",676801
"Mike Yastrzemski","SFG","OF",441.17999267578125,475.404,-2.2445629961120552,-1.7959719713900155,-2.1858742352904255,-2.3438626139470897,-4.910928877922353,-3.7333665263486435,-17.21456722101058,10.952773682993152,-5.261793538017428,"Mike Yastrzemski","14854",573262
"Jonny DeLuca","TBR","OF",339.20001220703125,427.702,-2.465911392210913,-1.6925161848281898,0.8262205535645556,-3.6273931140727327,-5.6169233617454495,-4.793836916772309,-17.370360416065036,10.952773682993152,-5.417586733071884,"Jonny DeLuca","26365",676356
"Yasmani Grandal",,"C",743.02001953125,131.902,-4.909130842291713,-2.1439255476009538,-3.1859762133336607,-6.431395371978315,-7.1488144447285675,-5.659385873309303,-29.478628293242515,23.023601788490513,-5.455026504752,"Yasmani Grandal","11368",518735
"Ha-Seong Kim","TBR","SS",343.0799865722656,414.143,-3.507504023905655,-1.1718709918937875,2.077165443357854,-4.719331474590843,-2.333488300641511,-5.059306096085634,-14.714335443759573,8.249348287438142,-5.464987156321432,"Ha-Seong Kim","27506",673490
"Kyle Teel","CHW","C",999,171.036,-5.108230744622387,-2.3132125567177377,-2.661571373465192,-6.636042158600929,-6.874572270814996,-6.1867239039390824,-29.780353008160326,23.023601788490513,-5.756751219669811,"Kyle Teel","sa3022886",691019
"Trevor Story","BOS","SS",253.92999267578125,590.744,-1.7036457098191071,-1.833399690482524,3.149398128541014,-2.919215620815883,-5.424318337324159,-6.327239876263626,-15.058421106164285,8.249348287438142,-5.809072818726143,"Trevor Story","12564",596115
"Elias Díaz","SDP","C",512.4299926757812,284.751,-4.166641937244533,-2.4230818440776507,-3.0875155542953254,-5.639469615131673,-7.864285162003907,-6.677269916174946,-29.858264028928037,23.023601788490513,-5.834662240437521,"Elias Diaz","11680",553869
"Ben Rortvedt","TBR","C",726.780029296875,235,-4.759929153203512,-2.3609422493311105,-3.0028538135732177,-6.124874334019186,-6.867789974677864,-6.755323278828603,-29.87171280363349,23.023601788490513,-5.848111015142977,"Ben Rortvedt","20287",666163
"Heston Kjerstad","BAL","OF/DH",341.4200134277344,375.576,-2.3010193214536,-1.4819447898551812,-2.722662583461186,-3.268303508161427,-4.4711091573585025,-3.589576064837255,-17.83461542512715,10.952773682993152,-5.8818417421339975,"Heston Kjerstad","31166",677008
"Edgar Quero","CHW","C",999,146.602,-5.03700135550176,-2.2342195514881587,-3.1377207717890294,-6.530651755737092,-7.133395683445394,-5.852647635537386,-29.925636753498825,23.023601788490513,-5.902034965008309,"Edgar Quero","sa3015239",700337
"Tom Murphy","SFG","C/DH",749.22998046875,136.144,-4.917907608967603,-2.239782735927192,-3.058061130259983,-6.3885867001005785,-7.732341989082938,-5.728639017764547,-30.06531918210284,23.023601788490513,-6.041717393612326,"Tom Murphy","13499",608596
"Carlos Narvaez","BOS","C",738.8300170898438,188.096,-4.967286932079032,-2.2104969507126415,-2.777746161863832,-6.492798291024237,-7.1161029412192125,-6.571738719875838,-30.136169996774797,23.023601788490513,-6.112568208284284,"Carlos Narvaez","19722",665966
"Willi Castro","MIN","2B/3B/SS/OF",233.6999969482422,568.228,-2.869504929554629,-2.0318848728386976,2.197699983723925,-4.4671469196616105,-2.7270154831370284,-5.542919085915786,-15.440771307383827,8.249348287438142,-6.191423019945684,"Willi Castro","17338",650489
"Masataka Yoshida","BOS","DH",436.0199890136719,384.216,-2.4716765200814974,-1.4758299584173586,-2.6364895832117616,-4.597754972811206,-1.6759857729464247,-2.7221274075795425,-15.579864215047794,8.249348287438142,-6.330515927609651,"Masataka Yoshida","31837",807799
"Adrian Del Castillo","ARI","C",467.95001220703125,86.6697,-5.079952849366123,-2.074694972759969,-3.226346877032622,-6.83029189745929,-7.847902495225993,-5.356294030859027,-30.415483122703023,23.023601788490513,-6.391881334212505,"Adrian Del Castillo","29554",680728
"James McCann",,"C",746.6300048828125,164.409,-4.740454217194408,-2.277461549123548,-2.882788086736413,-6.206216973529178,-8.314858154286515,-6.004580754476355,-30.426359735346416,23.023601788490513,-6.402757946855901,"James McCann","12859",543510
"Jacob Wilson","OAK","SS",338.8500061035156,483.961,-2.902446984627229,-1.323538400306105,-1.6865221981552225,-5.919839899797914,-0.9440928400069108,-3.0500173431059077,-15.826457665999293,8.249348287438142,-6.577109378561149,"Jacob Wilson","33266",805779
"Jeff McNeil","NYM","2B/OF",399.7799987792969,483.62,-2.576980759977177,-1.717338341554313,-1.9725299346004521,-5.585463141000588,-1.7218896854068124,-4.623875527112284,-18.198077389651623,10.548401074342712,-6.649676315308914,"Jeff McNeil","15362",643446
"Christian Vázquez","MIN","C",648.3200073242188,274.875,-4.512720401768517,-2.6313407249250846,-2.618198500018808,-6.239157307601129,-7.8173232162631825,-6.860774566492897,-30.679514717069615,23.023601788490513,-6.655912928579103,"Christian Vazquez","9774",543877
"Rafael Marchán","PHI","C",732.8200073242188,131.378,-5.177498275645487,-2.1385224641396787,-3.0767245288658804,-6.971732820357039,-7.407024549949465,-6.0246343374805145,-30.79613697643807,23.023601788490513,-6.772535187947555,"Rafael Marchan","21646",665561
"Alex Jackson","NYY","C",748.219970703125,116.127,-4.919877844380445,-2.142028018923639,-3.0804426281202075,-6.2910122500867836,-8.59659061816433,-5.791040716926008,-30.820992076601406,23.023601788490513,-6.797390288110893,"Alex Jackson","17276",656577
"Korey Lee","CHW","C",576.4500122070312,170.119,-4.74058767435748,-2.488987397670518,-2.4516280675523943,-6.004724985198674,-9.035754324051313,-6.1962420396294915,-30.917924488459875,23.023601788490513,-6.894322699969357,"Korey Lee","25543",686676
"Riley Adams","WSN","C",750.0499877929688,108.316,-5.078185666748314,-2.2541947926807184,-3.188322168904671,-6.662094743557566,-8.06357912824434,-5.679139772389265,-30.925516272524874,23.023601788490513,-6.901914484034361,"Riley Adams","19864",656180
"Kyle Isbel","KCR","OF",515.5700073242188,479.405,-3.0210937464148016,-1.5285084492416707,0.734982518119406,-5.007748806885459,-4.930561450680428,-5.117470999020153,-18.870400934123104,10.952773682993152,-6.917627251129951,"Kyle Isbel","21614",664728
"Eric Haase","MIL","C",717.72998046875,120.204,-4.8615952464561385,-2.2623698561835504,-3.0951298893717927,-6.242821988313857,-8.67723263281775,-5.882018620832028,-31.021168233975118,23.023601788490513,-6.997566445484603,"Eric Haase","14111",606992
"Jhonkensy Noel","CLE","OF",386.1499938964844,309.744,-2.0353276367476005,-1.597064227234213,-3.094325097913405,-2.257242045331537,-7.002354324139768,-2.9702751409785937,-18.956588472345114,10.952773682993152,-7.003814789351962,"Jhonkensy Noel","24257",678877
"Hunter Renfroe","KCR","OF",534.9000244140625,352.066,-2.367349343164015,-1.723275809016691,-3.0111608403301027,-3.0961579724271933,-5.515738125801944,-3.3236993004413775,-19.037381391181324,10.952773682993152,-7.084607708188171,"Hunter Renfroe","15464",592669
"Kyle Stowers","MIA","OF",510.0199890136719,427.665,-2.2099575156429427,-2.197136819592675,-2.784527792388276,-2.3801539113445087,-5.508261762576062,-3.98313199937962,-19.063169800924083,10.952773682993152,-7.1103961179309305,"Kyle Stowers","26151",669065
"Jordan Beck","COL","OF",401.8500061035156,395.883,-2.9926417825488247,-1.8266356346610801,-0.7557122170464351,-4.142277302558218,-4.901997520922138,-4.448280054687223,-19.06754451242392,10.952773682993152,-7.114770829430766,"Jordan Beck","31431",687597
"Austin Barnes","LAD","C",743.97998046875,128.045,-5.206680495076609,-2.1391977804813784,-2.7625626980347606,-6.922721471315192,-7.819999084873461,-6.360273032467133,-31.211434562248535,23.023601788490513,-7.18783277375802,"Austin Barnes","12158",605131
"Jose Miranda","MIN","3B/DH",365.95001220703125,374.737,-2.262208161804708,-1.6103737516287873,-2.645778907203631,-4.328138636039937,-4.313421741572088,-3.02926976274017,-18.18919096098932,9.999050411575308,-7.190140549414011,"Jose Miranda","20538",669304
"Miguel Andujar","OAK","OF",597.3200073242188,389.87,-2.8675252659877075,-1.4911822261883767,-2.171899757357196,-4.774777357260138,-4.004631770350467,-3.8494402300751007,-19.15945660721899,10.952773682993152,-7.206682924225834,"Miguel Andujar","15878",609280
"Andrew McCutchen","PIT","DH",602.1300048828125,461.508,-2.416476222361168,-1.4101281858345815,-1.8344897716746889,-3.129578540700537,-2.5457348091789638,-5.145319412297944,-16.48172694204788,8.249348287438142,-7.232378654609741,"Andrew McCutchen","9847",457705
"Matt Thaiss","CHW","C",999,103.291,-5.383362837319228,-2.3169916468428897,-3.0409579309899866,-6.900005859186106,-7.612299450431837,-6.142569544497453,-31.3961872692675,23.023601788490513,-7.372585480776987,"Matt Thaiss","19318",642136
"Henry Davis","PIT","C",509.95001220703125,68.3616,-5.369971997074396,-2.1846044347115434,-3.0420420041088723,-7.079611415743119,-8.07143124645405,-5.7777163481865355,-31.52537744627851,23.023601788490513,-7.501775657787997,"Henry Davis","29617",680779
"Mike Tauchman","CHW","OF/DH",474.92999267578125,415.11,-4.893024390081538,-1.0660444685920685,-1.3497665463785933,-4.967254920480418,-1.420715659352888,-5.783524796701553,-19.480330781587057,10.952773682993152,-7.527557098593903,"Mike Tauchman","15274",643565
"Tommy Pham","PIT","OF",412.57000732421875,470.308,-4.202266969033939,-1.0549877500849638,-0.09365665770206927,-4.812238064992806,-3.8995394956922333,-5.469786071977565,-19.532475009483573,10.952773682993152,-7.5797013264904205,"Tommy Pham","2967",502054
"Nick Gonzales","PIT","2B",402.1300048828125,451.837,-2.7743463693198063,-2.300803923542492,-1.8143726702674179,-5.382799192596549,-3.0570707378772184,-3.970295200502249,-19.299688094105733,10.548401074342712,-7.751287019763023,"Nick Gonzales","27490",693304
"Christian Bethancourt","TOR","C",999,69.7789,-5.240815895923108,-2.1972226071509415,-3.0622041616827005,-6.924250636299025,-8.7378150939954,-5.691037784433419,-31.853346179484593,23.023601788490513,-7.82974439099408,"Christian Bethancourt","10028",542194
"Jackson Holliday","BAL","2B",222.77999877929688,411.47,-3.7926875252035677,-1.2957449851593794,-1.0965536217154574,-5.035780184243025,-2.394901704220968,-5.854035522959454,-19.469703543501854,10.548401074342712,-7.921302469159144,"Jackson Holliday","31781",702616
"Matt Vierling","DET","3B/OF",338.3299865722656,484.117,-3.2120114089660627,-1.6075058789784618,-1.4242694978304358,-4.510960302816877,-3.4710295141275243,-4.71312907119261,-18.938905673911975,9.999050411575308,-7.939855262336666,"Matt Vierling","21558",663837
"Liam Hicks","MIA","C/1B",747.0999755859375,140.954,-5.5991920180131585,-2.405428228500321,-3.0990785387891013,-7.445437815930216,-6.776787098707279,-6.6696218350381145,-31.995545534978195,23.023601788490513,-7.971943746487677,"Liam Hicks","sa3017400",689414
"Blake Sabol","BOS","C/DH",750.97998046875,54.5039,-5.430891784995063,-2.1934688889003717,-3.1572631999440017,-7.213723769852101,-8.285960963444976,-5.721652538301152,-32.00296114543766,23.023601788490513,-7.979359356947148,"Blake Sabol","25805",666165
"Jorge Polanco","SEA","2B",423.7200012207031,483.424,-2.526270120951211,-2.1024896546166354,-2.1543038600559354,-2.37906575718483,-4.560168380840671,-5.867181093168967,-19.58947886681825,10.548401074342712,-8.041077792475539,"Jorge Polanco","13152",593871
"Jhonny Pereda","OAK","C/1B",749.5499877929688,99.9542,-5.569909001875645,-2.2822967139309642,-3.1669187938538665,-7.388290445914882,-7.652026471749748,-6.291911096805887,-32.35135252413099,23.023601788490513,-8.327750735640478,"Jhonny Pereda","19802",640902
"Ty France","MIN","1B",462.92999267578125,411.572,-2.946520500758424,-1.8832919476688703,-3.055426078037488,-4.701077626774018,-2.9678631795548127,-4.494862470398693,-20.04904180319231,10.661030898621283,-8.388010904571024,"Ty France","17982",664034
"Brayan Rocchio","CLE","SS",450.3500061035156,511.731,-3.3406995973659654,-1.6073933653950785,0.5819466878414854,-5.102735182632276,-2.216515956107309,-6.004082630577094,-17.689480044236237,8.249348287438142,-8.440131756798095,"Brayan Rocchio","23690",677587
"Drew Millas","WSN","C/DH",999,41.7892,-5.585126626975472,-2.227995129683143,-3.108047642017584,-7.429554117253998,-8.334511138352823,-5.785231700778163,-32.470466355061184,23.023601788490513,-8.44686456657067,"Drew Millas","25643",686452
"Otto Lopez","MIA","2B",325.9200134277344,443.279,-3.9330093876235264,-2.717803412050669,1.098685306610152,-6.711817486762137,-2.6294409549299176,-5.142109984694858,-20.035495919450955,10.548401074342712,-8.487094845108244,"Otto Lopez","19608",672640
"Geraldo Perdomo","ARI","SS",439,508.041,-3.9939608240745517,-1.1764584525743538,1.1257685532669568,-6.5448308667750394,-0.4341978419566114,-6.713743677772272,-17.73742310988587,8.249348287438142,-8.48807482244773,"Geraldo Perdomo","22799",672695
"Chadwick Tromp","ATL","C",745.9299926757812,47.0233,-5.515752214419158,-2.203364755064674,-3.2941218309448335,-7.313432204526035,-8.552384723720438,-5.863719308630784,-32.742775037305925,23.023601788490513,-8.719173248815409,"Chadwick Tromp","16953",644433
"Jakson Reetz","NYM","C",999,47.7877,-5.509951627192327,-2.206218056740522,-3.2495706673540226,-7.204790246176894,-8.667475738081139,-5.906081345370776,-32.74408768091568,23.023601788490513,-8.720485892425163,"Jakson Reetz","17837",656883
"Pavin Smith","ARI","OF",377.42999267578125,307.972,-3.222245147689418,-1.6995041315562511,-2.8818552177678436,-4.650342910913075,-3.966218619785222,-4.253223083783641,-20.673389111495453,10.952773682993152,-8.720615428502299,"Pavin Smith","19892",656976
"Jerar Encarnacion","SFG","1B/OF/DH",445.75,328.789,-2.7783854118311253,-1.8090306394840832,-2.763353641134925,-3.178013038361918,-5.950461783919391,-4.19425607218021,-20.673500586911654,10.952773682993152,-8.7207269039185,"Jerar Encarnacion","21871",666464
"Deyvison De Los Santos","MIA","1B/3B",443.17999267578125,328.41,-2.2633057292149843,-1.7608631187367147,-2.984381661583017,-2.7002949719914615,-7.04631359417289,-3.0360584619960345,-19.7912175376951,9.999050411575308,-8.792167126119796,"Deyvison De Los Santos","sa3015168",691277
"Jeferson Quero","MIL","C",740.22998046875,24.4337,-5.612389280591609,-2.201024614070522,-3.277800123769452,-7.413608781111466,-8.615832988434978,-5.717135573471574,-32.8377913614496,23.023601788490513,-8.814189572959085,"Jeferson Quero","sa3015407",691620
"Will Wagner","TOR","2B",508.25,376.621,-3.7109402586134035,-1.765507028788483,-2.568645160860258,-6.255781210959675,-1.4784804687669164,-4.593972426432086,-20.37332655442082,10.548401074342712,-8.824925480078111,"Will Wagner","29634",695238
"Jose Siri","NYM","OF",449.1199951171875,380.005,-2.385746261309663,-1.9782427955426747,0.5574548333979298,-2.4085221700494386,-9.053059369336003,-5.545475819841098,-20.813591582680946,10.952773682993152,-8.860817899687794,"Jose Siri","17452",642350
"Sam Huff","SFG","C",741.97998046875,42.3406,-5.536838003496633,-2.256547400815518,-3.3204641439877656,-7.255196835402923,-8.69650126304833,-5.824137838935288,-32.889685485686456,23.023601788490513,-8.86608369719594,"Sam Huff","22209",669087
"Jose Herrera","ARI","C",750.9299926757812,87.8801,-5.58649406833855,-2.2760615462056415,-3.155073981284448,-7.490003302076484,-8.018129088786841,-6.397402269192845,-32.923164255884814,23.023601788490513,-8.8995624673943,"Jose Herrera","17040",645444
"Seth Brown","OAK","1B/OF",460.79998779296875,290.78,-2.6854449107635023,-1.8413584470663056,-2.398115138490028,-3.2567732894824792,-6.943048805526516,-3.7422725516199824,-20.867013142948814,10.952773682993152,-8.914239459955661,"Seth Brown","18171",664913
"Logan Driscoll","TBR","C",999,29.9813,-5.634355429621574,-2.2320975710953452,-3.304264079879178,-7.457072319253045,-8.61557837608699,-5.803045250165835,-33.04641302610196,23.023601788490513,-9.02281123761145,"Logan Driscoll","25475",686482
"Ceddanne Rafaela","BOS","SS/OF",188.47000122070312,383.064,-2.5921007950133044,-1.4399716079118707,1.2385207405909187,-4.241941547195831,-7.2168603223350365,-4.103768918138991,-18.35612245000412,8.249348287438142,-9.106774162565975,"Ceddanne Rafaela","24262",678882
"Alek Thomas","ARI","OF",503.8299865722656,285.034,-3.0675863224103024,-1.599795854575801,-1.4427771213210543,-5.054400278822211,-5.971061753622408,-3.9309953954161556,-21.06661672616793,10.952773682993152,-9.113843043174775,"Alek Thomas","23792",677950
"Tyler Heineman","TOR","C/DH",750.9199829101562,130.248,-5.627278512678609,-2.4112456067727357,-2.7386441985079553,-7.428565667912312,-7.882849877404489,-7.086005848531656,-33.174589711807755,23.023601788490513,-9.150987923317242,"Tyler Heineman","13897",623168
"Jimmy Crooks","STL","C",999,12.2169,-5.719831931607424,-2.207622256436638,-3.3308237717109423,-7.57157398378316,-8.636354762048105,-5.7293648109162705,-33.19557151650255,23.023601788490513,-9.171969728012026,"Jimmy Crooks","sa3019841",699625
"Hunter Feduccia","LAD","C",750.969970703125,18.2165,-5.710431882519585,-2.211211250372094,-3.3288317883868648,-7.549261213482987,-8.626565511058216,-5.827739376877087,-33.25404102269683,23.023601788490513,-9.230439234206315,"Hunter Feduccia","23372",676439
"Roman Anthony","BOS","OF",999,328.41,-3.8225974554327413,-1.5412783922233526,-1.3964142266623802,-5.594083645787658,-3.8928156799297504,-4.947998100587416,-21.195187500623298,10.952773682993152,-9.242413817630144,"Roman Anthony","sa3020211",701350
"Jair Camargo","MIN","C/DH",999,18.183,-5.674189059872058,-2.2325906641595386,-3.3184077333296615,-7.46470868739092,-8.796229563212105,-5.789485311897112,-33.2756110198614,23.023601788490513,-9.252009231370884,"Jair Camargo","21730",665856
"Luke Maile","KCR","C",999,17.4045,-5.729396096841562,-2.220622182838298,-3.284316105433605,-7.572518909388607,-8.65176988219272,-5.8198912529336315,-33.27851442962842,23.023601788490513,-9.25491264113791,"Luke Maile","13355",571912
"Garrett Stubbs","PHI","C",999,17.6593,-5.7426458210378115,-2.2229346990326855,-3.2544115873695354,-7.585271430510714,-8.644182658829205,-5.864632976156259,-33.31407917293621,23.023601788490513,-9.290477384445696,"Garrett Stubbs","18067",596117
"Joe Mack","MIA","C",999,12.2169,-5.725629169962829,-2.226347949117439,-3.3383250040576393,-7.547657993199198,-8.722217146241547,-5.765626259433902,-33.325803522012556,23.023601788490513,-9.302201733522038,"Joe Mack","sa3017374",691788
"Tomás Nido","DET","C",999,17.3791,-5.706469527163522,-2.2379459157664634,-3.3145620911216183,-7.546951391864063,-8.74345361728243,-5.78919431559695,-33.338576858795044,23.023601788490513,-9.31497507030453,"Tomas Nido","13755",621512
"Curt Casali","ATL","C",999,11.7095,-5.746080979546982,-2.209403598310994,-3.3316464417228038,-7.594863415818349,-8.661505660084845,-5.795298673301181,-33.338798768785146,23.023601788490513,-9.315196980294637,"Curt Casali","12510",592200
"René Pinto","ARI","C",999,5.79892,-5.735848439315849,-2.206913776347953,-3.341783848055996,-7.5772582153851005,-8.765500413564295,-5.714634157711998,-33.3419388503812,23.023601788490513,-9.318337061890679,"Rene Pinto","19859",650907
"Austin Wynns","CIN","C",999,5.89587,-5.750295946002054,-2.208986387204712,-3.3377806744529406,-7.6012257115420505,-8.72028126905868,-5.727704315638959,-33.34627430389939,23.023601788490513,-9.322672515408883,"Austin Wynns","15271",642851
"Omar Narváez","CHW","C",999,17.6196,-5.736554174070939,-2.2426624245693096,-3.3203620243777867,-7.569944289529669,-8.646526261333305,-5.833119829698921,-33.34916900357993,23.023601788490513,-9.325567215089418,"Omar Narvaez","13338",553882
"Jacob Young","WSN","OF",296.7799987792969,494.189,-4.773718705278803,-2.152633865172307,5.145305956530538,-7.426987055106477,-3.7927433557476387,-8.278649219572683,-21.279426244347373,10.952773682993152,-9.326652561354217,"Jacob Young","29931",696285
"Seby Zavala","BOS","C",999,11.7591,-5.7284562474912715,-2.2196783904661213,-3.3261735131511787,-7.553778412155448,-8.74023487970008,-5.7837457691308805,-33.35206721209499,23.023601788490513,-9.328465423604472,"Seby Zavala","18887",664874
"Chris Williams","NYM","C/1B",999,6.10843,-5.745591931661465,-2.207055598289433,-3.339698397574318,-7.573362850834112,-8.746965810410998,-5.740738442073135,-33.35341303084346,23.023601788490513,-9.329811242352946,"Chris Williams","sa3007028",675910
"Brett Sullivan","SDP","C/1B",999,5.92002,-5.7534094964164675,-2.2092156346164136,-3.337291305121056,-7.608136178301966,-8.728450706295964,-5.731627521226184,-33.36813084197805,23.023601788490513,-9.344529053487538,"Brett Sullivan","18217",664954
