player_name,batx_dollars,steamer_dollars,steamer-experimental_dollars,zips_dollars
Mike Yastrzemski,-4.702140882214066,-5.151998146474678,-5.261793538017428,-7.690673863018528
,,,,-17.222889462576646
Miles Mastrobuoni,-25.620381396642372,-32.113233373442775,-23.948753596518603,
Miles Mikolas,-22.06446853674674,-15.66473978013413,-15.99791054038457,
Mitch Garver,-0.2770954414487254,-0.7937116682500498,0.2766943019679876,
Mitch Haniger,-14.036588603951609,-14.560108300435273,-13.355660983649283,-17.701428016758047
Mitch Keller,-18.60253222193818,-11.6435160256299,-11.44915245380974,
,,,,-9.705695119834656
Mitch Spence,-15.381460345870714,-14.703020197446111,-19.02959358788197,
Mitchell Parker,-12.53570174589571,-13.301510738450826,-15.07583974218199,
,,,,-13.41693622999677
Moises Ballesteros,-13.807631595325926,,,-1.1547211549665928
,,,,-18.305972963390005
Mookie Betts,34.60977480448371,31.427175365421576,33.045206192272026,32.01641562984081
Myles Straw,-25.16636700052124,-27.340179664994956,-21.54079738955492,
Nacho Alvarez Jr.,-26.54279161110905,-27.87617693799827,-21.619630154381017,-10.941554990736709
,,,,-13.773593857081249
Nasim Nuñez,-25.87885609585604,-31.345710373892587,-23.490209894380783,
,,,,-12.742848724544018
,,,,-13.656008893843511
,,,,-2.7659761724397325
Nate Pearson,-0.4417844215930351,-1.6507492727621431,-1.7025903694613245,
,,,,-6.303793050915149
Nathan Eovaldi,1.0,3.790980993027965,4.673164387890685,
,,,,-6.198300317411641
,,,,-6.0016426618307275
Nathan Lukes,-23.075129171855185,-25.77587390358267,-19.862243461060213,-17.401758435990423
,,,,-17.48280916781679
Nathaniel Lowe,0.7239722480097641,6.1844393714539745,4.9732495286730085,6.564285105664432
Nelson Velázquez,-17.321453699449417,-21.64813143603307,-16.519693541216995,-4.5501000812731105
Nestor Cortes,7.486335498270744,3.0751692743220373,1.566991875382337,
,,,,12.78448138812635
Nic Enright,0.6949398827169148,-3.0600158404300375,-3.2975472490244373,
,,,,-0.1100086082346265
,,,,-15.98377661062066
,,,,-13.612876090751149
Nick Ahmed,-25.735033192568448,-32.56109381125414,-24.19902509054845,
Nick Allen,-23.138533808754417,-28.9737591190471,-22.161508883486835,-19.102231706623726
,,,,-8.043161807973828
,,,,-13.026639941788464
Nick Castellanos,8.372252381751622,7.465379296753455,5.832714770509648,4.637951061241775
,,,,-15.25007582284379
Nick Fortes,-7.223824972085172,-4.439025462555809,-4.056410901724803,
Nick Gonzales,-4.52306751645242,-7.564239932038497,-7.751287019763023,-3.2468711698773234
Nick Gordon,-22.27480069063791,,,-18.737334139875784
Nick Hernandez,0.5094841343884138,-5.8031603832580085,-6.159010541680154,
,,,,-6.108516368088797
,,,,-9.923315778286288
Nick Kurtz,-25.36166234561822,,,-18.418398249268687
Nick Lodolo,-4.652186856603955,4.032463525931736,2.675885378502055,
,,,,-7.843988783959075
Nick Loftin,-24.966785600964712,-23.7488751510383,-19.098792161094533,-12.58037273594881
Nick Madrigal,-28.278783068518862,,,
Nick Martinez,-15.176219424435043,-16.716082103250837,-18.873968477370383,
,,,,0.4112142688359266
,,,,-15.404684486401024
Nick Maton,-27.20293834034709,-27.86145586136592,-21.61022459296031,-18.291676679297833
Nick Mears,0.6588499768132314,1.2856046191839074,1.421953224778392,
,,,,-2.2679818730295915
,,,,-14.12072705676974
,,,,-12.061747875507336
,,,,-18.223177118259567
Nick Nastrini,-15.313248444569194,-26.015341694995666,-32.736089946001606,
Nick Pivetta,6.910842179981355,9.597444246325043,9.389952479905428,
,,,,-1.18820606146706
Nick Pratto,-23.649582819207268,-25.93398566567727,-19.9227715984135,-7.084236038611309
,,,,-12.720883881466705
Nick Robertson,-2.8639587798804005,-5.092651938391356,-5.433686752403664,
,,,,-8.303979406078904
Nick Sandlin,-0.6314644266355047,-4.819537109814457,-5.109027884096848,
,,,,-1.369355479232769
Nick Senzel,-24.14602325255911,,,
Nick Sogard,-26.08270244546235,-31.60412091645705,-23.75202008255444,-14.97661201527749
,,,,-19.609736624706414
,,,,-13.550142338519915
Nick Yorke,-18.42301270183403,-21.120717434377617,-16.930650658955233,-11.825018330870469
Nicky Lopez,-25.657613456235847,-32.502902448813494,-24.1433448950373,
Nico Hoerner,-4.404662222971706,0.4906568922897132,-0.8550852949219545,2.812679358257794
Niko Kavadas,-27.686772882967407,-32.39352607838881,-24.02583313711489,-8.485399669007215
Noah Murdock,-5.123231009979682,-12.2293115349189,-13.00159726463558,
Noelvi Marte,-18.05030324055865,-22.813193446429455,-18.124059542817697,-15.6431262024184
Nolan Arenado,-4.1493982465008905,7.962049135630618,6.273082694328376,1.0
,,,,-12.930580882287089
,,,,-11.33642457447122
Nolan Gorman,-3.281603740975907,-1.8950828698278688,-1.231763615978848,7.79559994787237
,,,,-11.707927914280749
Nolan Jones,2.763151381643598,0.4720930596170964,1.0944116786743403,1.2873541174584158
Nolan Schanuel,-5.6341970452569035,1.9876583547462827,1.7736396156360694,-2.1440581768720532
,,,,-10.53717562593326
Oliver Dunn,-18.739162333434127,-16.17822443666217,-14.254582803430385,
,,,,-4.736898867573883
Omar Narváez,-14.653353548860522,-14.624547641318069,-9.325567215089418,
Oneil Cruz,26.714663072148692,17.104330559319674,18.011435545298397,18.05250403745638
Orelvis Martinez,-19.33607382674606,-17.890156494325097,-14.508927184207575,-10.555892292844998
Orion Kerkering,9.026340149290949,6.545895347756671,7.019016714571018,
,,,,11.507270646746294
Orlando Arcia,-10.253560753207047,-10.307992441025108,-9.994873909833922,-16.47698316516571
Oscar Colás,-20.862855904395147,-21.787024679403377,-17.596701856660452,-13.99526166637612
Oscar Gonzalez,-25.96571220209843,-27.73145721882431,-21.09109839491976,-10.892001271235456
Osleivis Basabe,-26.120457691701773,-32.49826367377165,-24.136154065707313,
Osvaldo Bido,-10.18402767935697,-9.642714025683366,-15.139872397338973,
,,,,-14.135550565833736
Oswald Peraza,-21.02399692489879,-19.449975792280892,-15.497910861887965,-5.733484340950944
Oswaldo Cabrera,-15.665510686043287,-12.148028190116763,-10.361753930187222,-15.018347642640729
,,,,-12.499980074814491
Otto Lopez,-7.252559463371471,-8.484727075810468,-8.487094845108244,-13.046232236480314
Owen Caissie,-24.87960445212914,-26.83460253708595,-20.481906883215217,-6.45398360114739
,,,,-16.374014499701293
Ozzie Albies,12.21991184079292,13.90395458395432,12.309997945003548,5.661589354957796
Pablo López,12.187301738547276,14.417342116663454,16.909993897240476,
,,,,10.804106546407125
,,,,-19.759154374251622
,,,,-5.476925680037577
Parker Meadows,2.217325147511568,-1.0874385028058895,-1.4881910916101804,0.411679528818089
,,,,-12.73880583321654
Patrick Bailey,-2.5250469550354833,1.791262967757287,0.1934204776175501,-6.771125882642861
Patrick Corbin,-18.79703258470986,-14.84665712397721,-20.175246336790263,
,,,,-10.10417596831998
,,,,-12.65800731987684
Paul Blackburn,-13.323519951848937,-7.087089806397804,-11.865447835606016,
Paul DeJong,-15.596459606054708,-20.624961712284996,-17.193970924534504,-15.896324221750644
,,,,-7.527401805181958
Paul Goldschmidt,10.5011424343196,13.684206169255972,12.857417918628371,11.599885398791749
,,,,-5.61103187573731
Paul Sewald,3.1049849519835533,-1.285785808503447,-1.3417578688676943,
,,,,1.776830388143831
Paul Skenes,37.7320539631576,42.421929482157886,46.74070165254655,
,,,,24.28340197218308
Pavin Smith,-7.100552221003348,-11.177311848881,-8.720615428502299,-7.177014455768086
Payton Eeles,-27.579147027419516,,,-3.0909463514181255
Pedro Avila,-6.535273839606172,,,
,,,,-9.558151302288405
Pedro León,-24.29436257994099,-27.53150710371674,-20.980226098632777,-1.265526514866946
Pedro Pagés,-9.599853655228058,-6.842977312443555,-4.7176919687378485,
,,,,-7.774273930521304
Pete Alonso,28.277419314405755,26.00072451732846,25.749545341443056,27.419401506972417
Pete Crow-Armstrong,6.7229280056094085,1.277997003097523,1.0072777842264755,7.584709188714143
Pete Fairbanks,5.562596207315268,7.341698056492844,7.851562483620523,
,,,,8.418695596442003
,,,,-11.877394228287418
,,,,-13.615783199233867
Petey Halpin,-25.95248295989701,-28.1655303836268,-21.43037718586153,
,,,,-10.06881701066019
,,,,-13.260344096787104
,,,,-16.109918448555167
,,,,-2.554619251484654
Phil Maton,-5.682550412448531,-6.8926340937099235,-7.307014755066188,
,,,,-6.424282501121027
,,,,-15.999122038904805
Pierce Johnson,-0.1392159439325335,2.381700699391596,2.574051963247052,
,,,,1.0670879880371251
Porter Hodge,8.380745886012077,0.4133793877473491,0.4648566577129437,
,,,,-1.912358712480374
Prelander Berroa,-2.2921770248776556,,,
Quincy Hamilton,-26.456066752006183,,,-12.520218694423646
,,,,-9.185327035439446
,,,,-18.609247012135302
,,,,-11.908210567171476
,,,,-9.96195362614678
Rafael Devers,29.562723657568156,29.984912828075696,29.59549417984489,30.13740728433176
,,,,-14.18243474430095
Rafael Marchán,-11.752934918433017,-10.32414282664547,-6.772535187947555,
Rafael Montero,-9.72561004156223,-7.604243064196684,-8.068760923655656,
,,,,-13.110806691055656
Raisel Iglesias,13.37317437117438,12.967815711864308,13.81552461531797,
,,,,21.36711231765781
Ramón Laureano,-11.421800427032188,-19.52207262154743,-15.58425454691869,-9.174526057447688
Ramón Urías,-15.629013686670952,-19.347447840113,-15.684765332365751,-16.362404649774277
Randal Grichuk,-7.957607407441067,-14.495655041225906,-11.382158969544962,-14.32284832493485
Randy Arozarena,18.92995888846202,14.125275779235054,12.932025973866509,14.363361978771753
Randy Rodríguez,-2.6535131979677584,-4.960056996842152,-5.234666294029793,
,,,,-10.185221949050392
Randy Vásquez,-14.404203739960757,-11.520276456349263,-18.736410839843543,
Ranger Suárez,-4.006742087743613,1.0,1.0650308210861712,
,,,,-1.2333196300450775
,,,,-12.770484673396805
,,,,-4.255408746511583
,,,,-10.207569933912978
Rece Hinds,-24.322394579439845,,,-7.681399203288258
Reed Garrett,-4.116276522982723,1.8136470445538724,1.8586224780949667,
,,,,0.5028435370402236
Reese McGuire,-15.364070031472217,-14.79722004627872,-9.406907861308092,
Reese Olson,-1.2423824405299726,-3.442160518722911,-5.01372559567745,
,,,,-6.691734283738481
Reid Detmers,-2.677352857637264,0.8233829365932224,-3.0599794022722033,
,,,,-5.356293429337436
,,,,-13.605090873447066
,,,,-13.94166090196341
René Pinto,-14.89128597775438,-14.81344130373247,-9.31833706189068,
Reynaldo López,-0.4681694165373165,3.91459492958937,4.944699738835864,
,,,,12.827111305538638
Rhett Lowder,-14.801451387279766,-17.372803483120247,-21.46693733891491,
Rhys Hoskins,7.355146182870067,5.572952021437393,5.214531939120121,1.6384392270134098
,,,,-1.266577737282597
,,,,-10.712645568388568
Richard Fitts,-5.235816612747629,-9.088964605251428,-8.793814832526277,
,,,,0.3570341952034236
Richie Palacios,-16.108059330103696,-11.96051743137482,-10.217294401199362,-14.1546293888642
,,,,-8.318249314121465
,,,,-10.107584730017926
,,,,-14.025981191502405
Riley Adams,-11.754798868236046,-10.83317139783301,-6.901914484034361,
Riley Greene,16.48727378347738,19.637666791494446,18.70092634356975,12.554797556132796
,,,,-12.189607443909743
Riley O'Brien,-5.167350876095363,-4.450368446684411,-4.684972847277627,
,,,,-11.588433500134052
,,,,-12.125724994253805
,,,,-18.62649055086927
,,,,-12.478849659349168
,,,,-13.013422191875824
Rob Refsnyder,-12.974171279164477,-15.153329655787008,-12.089313717137776,-15.365818175778283
,,,,-5.286587482433846
Robbie Grossman,-18.80026977364184,-24.45332422775248,-19.394373612714233,
Robbie Ray,2.623567094942271,5.71898904790039,5.787993579617037,
,,,,-0.6131237572246573
,,,,-15.476825255627844
Robert Garcia,5.825328963256099,4.7820233095605555,5.133907342734685,
,,,,6.902757572136933
,,,,-4.380570441232379
Robert Hassell III,-25.168166488699065,-25.891605022156057,-20.982751282892227,
,,,,-16.87694414298158
Robert Stephenson,-1.1455261545340942,,,
,,,,1.3709753189695415
Robert Suarez,3.4205506332428737,8.906930803886121,9.498221173121122,
,,,,7.875331671801366
,,,,-18.07786217656627
Roki Sasaki,0.4665729290533955,23.667799979509233,23.65426334497183,
,,,,24.196068124206533
,,,,-13.494106433810035
Roman Anthony,-7.136792763915761,-11.345938699737012,-9.242413817630144,1.6355390770871996
,,,,-18.760560587460574
Romy Gonzalez,-20.014022265238346,-28.01144285635139,-20.9583960648886,-15.328413113121588
Ron Marinaccio,-5.150907890639193,-6.614246401883368,-7.099847513854197,
,,,,-6.684012729443368
Ronald Acuña Jr.,39.08189284080953,39.90668344338996,40.692506838731816,44.97453832533674
Ronel Blanco,-11.286852740426758,-12.330704586486451,-13.54620324896856,
,,,,-5.9749543690462055
Ronny Henriquez,-3.7743532964079343,-6.913876078012332,-7.331208331571329,
Ronny Mauricio,-23.73683480298699,-26.172878087563635,-20.298944453714764,-5.487997068685206
,,,,-13.565423485361183
Ross Stripling,-8.2551856605131,,,
Rowdy Tellez,-22.565927258644905,-28.02222808638191,-21.050981311550263,-12.521637361800355
Royce Lewis,5.2463208905989696,13.20097616773165,12.611832584313856,-4.915365818917405
,,,,-6.8224048262481185
,,,,-12.76130981481164
Ryan Bliss,-18.86118018585748,-14.171509541264813,-11.852550523721384,-6.369784815047337
,,,,-8.507085297387
Ryan Brasier,-0.1046129649370595,-0.8907826892881696,-0.9143750902285704,
,,,,-1.472778772392958
Ryan Burr,-0.5574737463390431,-1.438616739424265,-1.550655715608313,
,,,,1.0
,,,,-9.378793307457403
Ryan Feltner,-35.958460748449546,-30.032879897171405,-31.412278885201303,
Ryan Fernandez,-0.4820752996818929,-3.604866779385902,-3.8231128711342546,
,,,,-3.2943962735827537
,,,,-17.649903894787766
Ryan Gusto,-2.917161931126943,-8.114090270470099,-7.874987299629131,
Ryan Helsley,15.639123730763997,18.067125745846603,19.27688148423184,
,,,,25.400608084290266
,,,,-9.528386746997365
Ryan Jeffers,8.561625893551476,8.27790043088406,8.402642729965113,5.511289801421443
Ryan Kreidler,-26.15331359972117,-32.475382280710036,-24.11000462720975,
,,,,-10.076978545481143
,,,,-12.115916328060315
Ryan McMahon,6.04020913656754,6.891494674075486,5.204214249121743,4.4762968685869335
,,,,-14.613754258460832
,,,,-14.343813717882254
Ryan Mountcastle,5.693601445732366,1.6174214344244202,1.9263554617636185,-2.9142719010770453
Ryan Noda,-24.96254355079246,-27.550995482806147,-20.81074138334698,-5.123719427563582
Ryan O'Hearn,-1.421820068708795,-4.109648117284911,-2.5839765441516276,-2.370073486856093
,,,,-10.440818120134892
Ryan Pepiot,4.854304122177691,-2.7025128921058346,-3.034831460365223,
,,,,1.235589316985469
Ryan Pressly,5.833983012024454,8.501561372669446,9.084105255584907,
,,,,8.03837161487122
,,,,-4.825541709803554
Ryan Thompson,-6.405996946808878,-7.468166336496136,-7.946720207582281,
,,,,-0.7954243689223448
Ryan Vilade,-26.467605276733295,,,-17.58462017237906
Ryan Walker,13.54575525083526,15.884837476566108,16.949238735428835,
,,,,22.217415652563
,,,,0.7855698804325083
Ryan Weathers,-12.588670316328274,-12.842642725026444,-14.78802384718816,
Ryan Yarbrough,-4.740854285458835,,,
Ryan Zeferjahn,-2.760535801061937,-9.38674632632511,-9.994399537170018,
,,,,-13.85493687250078
,,,,-18.501502923767195
Ryne Nelson,-8.43677933326542,-7.750682168210929,-12.894307748573212,
,,,,-12.25289413287976
Ryne Stanek,-3.4286239392478146,-0.4984527664332336,-0.5974146286852711,
,,,,-3.392171561549347
,,,,-19.224600962281983
Sal Frelick,-11.177338831358544,-10.82822432778091,-10.152908027557832,-6.780891681921021
,,,,-18.93040366150918
Salvador Perez,21.09806812728416,23.99997841013727,21.2581707462738,17.239515367263078
,,,,4.00099590275504
Sam Hilliard,-13.562814983888709,-16.789575528186678,-12.493706866484835,-5.391178841293431
Sam Huff,-14.60138876700825,-13.777508761142215,-8.86608369719594,
Sam Long,-4.564400052945851,-8.933793302175191,-9.492474959351888,
,,,,-11.998805136742003
Sam Moll,-4.927027504143318,-5.395383057660533,-5.707276862037774,
,,,,-6.775646577886342
,,,,-7.677775609850556
,,,,-14.574947666757772
Sammy Siani,-26.44122783609025,,,
Samuel Basallo,-13.13772335316112,,,5.9693393541349655
,,,,-11.424061494360748
Sandy Alcantara,2.9517417123580065,-1.1113112346209264,0.3052265604690162,
,,,,5.271048175131406
Santiago Espinal,-20.710177524364685,-20.766127517938415,-17.112829996358986,
,,,,-10.493606846208287
Sawyer Gipson-Long,-2.7918616890208496,-2.187058612734781,-1.970924338364496,
,,,,-8.137211214020851
Scott Alexander,-7.661821266145553,-11.544006585503867,-12.276544725952306,
,,,,-6.938624982146488
Scott Barlow,-4.729376810488007,-5.670553098950141,-6.011810340823482,
,,,,0.6117356560338355
,,,,-2.2078805312002707
Scott Kingery,-24.618751745659743,-31.95943075620099,-23.912717632624677,-16.456984576072333
Sean Bouchard,-17.57128634217298,-18.161260636748416,-13.641278997438809,-8.808385913425308
,,,,-10.120758107930929
Sean Burke,-9.449645317856676,-21.003923385807894,-24.352691787759095,
Sean Guenther,-3.2610875532889096,-4.651224712579253,-4.96969924761335,
,,,,-7.857615255838434
Sean Hjelle,-7.646830451406062,-3.150728618450355,-3.339504886736548,
,,,,-14.614795369298555
Sean Manaea,0.368824106445362,-1.826375716143775,-2.4650979611020047,
,,,,-8.353555753104205
Sean Murphy,12.465180775431516,5.124745990031493,5.702231405836272,5.621495700517758
Sean Reid-Foley,-3.9509724668622352,,,
Sean Reynolds,-2.231562350733111,-7.813130949048126,-8.28552392513148,
,,,,-14.772526551974323
,,,,-20.60184389777889
Seby Zavala,-14.747894746452433,-14.723674333045118,-9.328465423604472,
Seiya Suzuki,18.362163426727797,12.945885901735906,12.29455521745471,15.338518333246302
Seranthony Domínguez,-1.3514809301334645,0.9980500061524246,1.0914508255032151,
,,,,-0.0912864507447366
,,,,-20.31540359157952
Seth Brown,-6.113154702670081,-11.64431128648882,-8.914239459955661,-5.351098667770883
,,,,-11.799559140398651
Seth Halvorsen,-4.666560363003554,-10.80828376354928,-11.529426550765631,
,,,,-8.712494561112877
Seth Lugo,-7.324923264972719,-11.176584307221882,-10.414726242250907,
,,,,-6.8123078943363575
Seth Martinez,-4.4352505020794135,-8.156120716847578,-8.664609192270463,
,,,,-9.06309357509248
,,,,-11.8494309002866
Shane Baz,-5.570610876349305,-13.749389875847488,-15.89199246029225,
,,,,-9.519930108048118
Shane Bieber,2.632044030659203,2.9020406090942963,-1.4333507863743855,
,,,,-0.5287275592322691
Shane McClanahan,8.391151016254602,14.933894905793078,15.399367018365146,
,,,,15.681867674914736
Shawn Armstrong,-4.271685610697106,-3.4954300457152625,-3.706438781722075,
,,,,-9.962902801963985
Shawn Dubin,-5.160415012788983,,,
,,,,-9.623480357072363
Shay Whitcomb,-26.57699960986828,-27.145155049941692,-21.07547346024313,1.2717942223568923
Shea Langeliers,19.837227580854567,19.527397142066928,18.29120249857809,18.720488217876927
Shelby Miller,-7.7660074770128755,-7.100019348891722,-7.539836540669967,
,,,,-5.126291950175376
Shinnosuke Ogasawara,-8.297691923158016,,,
,,,,-11.79321781585432
Shohei Ohtani,62.02043665160867,55.791519820471954,58.98537302205827,84.8744727141151
Shohei Ohtani,62.02043665160867,55.791519820471954,10.963347260891124,84.8744727141151
Shohei Ohtani,62.02043665160867,12.728592403284278,58.98537302205827,84.8744727141151
Shohei Ohtani,62.02043665160867,12.728592403284278,10.963347260891124,84.8744727141151
Shohei Ohtani,14.999599488974528,55.791519820471954,58.98537302205827,84.8744727141151
Shohei Ohtani,14.999599488974528,55.791519820471954,10.963347260891124,84.8744727141151
Shohei Ohtani,14.999599488974528,12.728592403284278,58.98537302205827,84.8744727141151
Shohei Ohtani,14.999599488974528,12.728592403284278,10.963347260891124,84.8744727141151
,,,,5.919564929712718
Shota Imanaga,10.332824024435071,13.488010633616843,15.271175378339311,
,,,,11.8954365824873
Simeon Woods Richardson,-13.361302728064164,-21.11225301230966,-24.316397375715844,
,,,,-14.13034502076557
Slade Cecconi,-0.9291775877556068,-2.7748442637512305,-0.5819698660978241,
,,,,-11.365609376977096
Sonny Gray,10.590725132284136,17.754120156752816,20.144451542895276,
,,,,16.330093147071743
Spencer Arrighetti,-6.030421342632877,-10.274799268304331,-12.501585050671196,
,,,,-8.087270575246613
Spencer Bivens,-4.963433221399579,-7.0187382113977925,-7.532494631100528,
Spencer Horwitz,-9.04795319875856,-1.8342426190429395,-1.5312875392982837,2.4887248032323024
,,,,-5.620807786713658
,,,,-19.895509725055593
Spencer Schwellenbach,11.919926188691983,5.186614387242584,5.874085087267002,
,,,,10.205883351102704
Spencer Steer,10.830138192853116,4.963715523988673,5.8829772401478015,16.411123322176685
Spencer Strider,19.664415844554632,22.33506763767907,21.130856390227727,
,,,,28.34074530509655
Spencer Torkelson,-13.089683163444276,-12.544913113374164,-10.344635966692715,12.238578789660997
Spencer Turnbull,-4.8838806813315605,-7.249077753783034,-3.610991153942508,
,,,,-9.863759413391382
Starling Marte,-12.252973205947868,-13.31334281289163,-10.438014305955704,-12.310614154933546
Stephen Kolek,-6.900229259496733,-7.735749038430296,-7.713939106785341,
,,,,-14.013132245333669
,,,,-13.69327762173882
Steven Cruz,-2.9747675518895,-8.03534300000016,-8.573964655052839,
,,,,-13.145200863831056
Steven Kwan,-1.297603074107175,14.153059425736084,12.914293434386328,4.134254191439828
Steven Matz,-11.214550245174353,-3.640740013495576,-7.016533399890189,
,,,,-13.360775334635958
,,,,-4.574553138431368
Steven Wilson,-4.475469952974053,-9.654939359865727,-10.384047074272068,
,,,,-14.838989736567092
Steward Berroa,-26.26180002250571,-28.05255701996562,-21.31064485525095,-11.365704368874502
Stone Garrett,-27.10386792682263,-32.42452027528755,-24.060684096415613,-19.881994164269152
Stuart Fairchild,-12.898752192226816,-17.57614798169399,-13.787740400057157,-14.382817039429137
T.J. McFarland,-10.983177287458116,-10.079578438296204,-10.715816825098583,
,,,,-12.383276944767392
,,,,-16.065993920759592
TJ Friedl,-2.214768396798203,9.393892911473973,8.111011997973911,-6.129599063390209
Taijuan Walker,-12.68653238445512,-11.30053458722745,-18.907105310648397,
Taj Bradley,1.254054984915347,0.282386406289011,0.552260827354858,
,,,,-2.7733745838974433
Tanner Banks,-6.304612561897374,-0.7969709547776622,-0.8355008547499834,
,,,,-4.133648610924998
Tanner Bibee,11.862379294421084,5.966844997334887,6.824017335803844,
,,,,12.14228458334861
Tanner Houck,-2.653718767326831,-8.632970894186714,-8.107705056732069,
,,,,-2.646458929040397
,,,,-14.693748903567766
,,,,-13.361396640440187
Tanner Rainey,-12.980099387244667,-10.445697267361224,-11.17696950025597,
Tanner Scott,7.1448497188917415,12.525400101506044,13.378507908928256,
,,,,21.486251200603263
Tarik Skubal,41.41173567282258,39.7491713035268,43.97310675716761,
,,,,47.78636833959265
,,,,-19.551058321885822
Tayler Saucedo,-6.678179322511703,-3.667706830286969,-3.870439648394508,
,,,,-6.485897177882825
Tayler Scott,-9.84306736095014,-7.269081271566762,-7.742883211725374,
,,,,-1.685783438208592
,,,,-10.221782971520398
Taylor Rogers,-1.8498530766867876,-1.9795511954699003,-2.0854434317831987,
,,,,-7.558477605897908
Taylor Trammell,-21.375289683569974,-24.72203709697549,-18.923196962644145,-3.902366482660315
Taylor Walls,-18.84354265651689,-24.31754649950308,-19.147444716048746,
Taylor Ward,18.825285849738812,12.538170000740728,11.159268495194638,5.899336815828599
,,,,-14.81963355567551
,,,,-14.530936568353992
Teoscar Hernández,23.66755595864072,20.353658316742713,19.416929144325284,23.15972443181124
,,,,-15.614925107920762
Thairo Estrada,-6.814036671038445,-0.4543585492970812,-1.1386302260391976,-4.19711940687889
,,,,-4.0677062389083245
,,,,-11.932496550397875
Thomas Saggese,-17.832338994154217,-24.57257412268948,-19.286399509276016,-5.9332278932493425
,,,,-9.732744751809037
Tim Anderson,-24.074290558274612,-31.166193979215144,-23.715250500454392,
Tim Elko,-25.960230231469147,-28.194896190425933,-21.336369073713215,-12.190059583110882
Tim Herrin,1.791117731434288,-0.4318057971863762,-0.4166838444319791,
,,,,1.0478906618312436
Tim Hill,-13.985219114880604,-13.182055718160283,-14.050997088275777,
Tim Mayza,-11.448580285013753,-9.54851307160846,-10.140570075909984,
,,,,-12.048125892529358
Tim Tawa,-27.478181310753616,-27.576871140546764,-21.419716149083992,-17.185819829139295
,,,,-14.000655705449867
Tirso Ornelas,-17.019824253219884,-16.273575770457533,-13.801928285821534,-12.352673573697722
Tobias Myers,-7.890427798105394,-10.582921755216915,-12.8216522373128,
,,,,-7.610394153811152
Tom Cosgrove,-3.38448379966447,-6.595080077434396,-7.018532085075801,
,,,,-8.944925768437415
Tom Murphy,-8.315554909638104,-9.560313719861952,-6.041717393612326,
Tommy Edman,4.081310696363538,1.9405176698330164,0.8572966071383106,-4.506749726513408
Tommy Kahnle,-2.157938861560538,-2.8511645871469353,-2.9935106684371884,
,,,,-4.961931576677303
Tommy Nance,-6.247899009562397,-6.916354767781146,-7.338790017484168,
,,,,-7.993219494746649
Tommy Pham,-2.37540837749375,-7.447331060501186,-7.5797013264904205,-13.131065297365833
Tomoyuki Sugano,-37.03571637394104,-19.391783557276735,-22.2865292578888,
Tomás Nido,-14.797304161941806,-14.618318478698562,-9.31497507030453,
Tony Gonsolin,-8.95788616837722,-13.028328120869825,-18.229200043772114,
,,,,-8.850663079789738
Tony Kemp,-28.92382162194503,,,-19.323969136780057
Tony Santillan,-1.1813820545986542,-5.122994757707084,-5.431127692698091,
,,,,-7.179608633561903
Travis Bazzana,-23.86471314019142,-28.35226408319208,-23.756030165284866,-13.960121909381549
,,,,-9.54601008354133
Travis Jankowski,-25.135025266421405,-27.71700175247226,-21.182526339337247,
,,,,-11.76108282649706
Travis d'Arnaud,-2.951543448021388,-1.9264789808598723,0.1226151480520397,-6.899254372441305
,,,,-18.858740893047106
,,,,-7.775782471516774
Trea Turner,20.570306449602995,16.653265700365377,17.440949706408475,19.95581292461419
Trent Grisham,-12.252879340953369,-17.236305232547004,-13.467039388380142,-8.383697185078939
Trent Thornton,-2.044840960147474,-2.2123353658557576,-2.3469603882042684,
,,,,-1.5058172617451326
,,,,-12.98828695728658
,,,,-11.866095343372152
,,,,-8.452104805137568
,,,,-6.654368204194726
Trevor Larnach,3.589389070725287,0.1443091267464971,0.4050574714651043,-6.9698362672170395
Trevor Megill,5.517537787803083,12.673304185723056,13.527848372908233,
,,,,8.548935899169376
,,,,-6.959748415207659
Trevor Rogers,-8.375878850938184,-5.641437475707617,-14.403693215327866,
,,,,-2.4724428259714255
Trevor Story,1.2371517441726816,-5.556532700830195,-5.809072818726143,-18.20022325270662
Trevor Williams,-15.3917375259991,-14.047307731299597,-18.456410969584976,
,,,,-4.296129518986215
Trey Lipscomb,-27.91127569018435,-28.485926550529495,-22.10951302412757,
,,,,-11.704289004383012
Trey Sweeney,-17.09736680752937,-19.08508203547088,-16.276040535377287,-9.33022734969654
,,,,-9.844308876762108
Tristan Beck,-6.2088692641845755,-3.38723980379053,-3.636868541406188,
,,,,-10.213648020896644
,,,,-13.853389682091173
Tristan Gray,-28.590550302992597,,,-17.771431523322267
,,,,-15.591633124277465
,,,,-19.66146485780528
Triston Casas,10.687753174556198,17.343689516498344,16.930780127393543,-0.1144009418856877
Triston McKenzie,-12.527733038594992,-18.57871483824392,-22.791920853340763,
,,,,-8.702315310003808
,,,,-6.9889801179149815
,,,,-17.276760860043687
Tucker Barnhart,-15.524468550034644,-14.946648172950557,-9.459309129271585,
,,,,-11.5833585248125
Ty France,-7.60200151681607,-9.58804550149262,-8.388010904571024,-3.7280195423425546
Tyler Alexander,-4.220236515158123,-6.8126983514337045,-5.261696461789441,
Tyler Anderson,-24.978779754344835,-28.478711736612063,-30.10639472630354,
Tyler Black,-13.780456675909184,-19.72445863071067,-15.212630710806284,-2.679347306046478
