Name,Team,POS,ADP,PA,mRBI,mR,mSB,mHR,mOBP,mSLG,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Logan Davidson","OAK","SS",999,19.7046,-14.579660441652985,-13.376311618075876,-3.270423993379574,-9.374445110882355,-0.22500167518887415,-0.2514897372640898,-41.07733257644375,7.947465494409344,-32.12986708203441,"Logan Davidson","sa918676",669722
"Jose Barrero","STL","SS",999,19.0851,-14.593603599332285,-13.392236093147881,-3.193768166921239,-9.37661744437509,-0.28944502576483605,-0.29242209048768253,-41.13809242002902,7.947465494409344,-32.190626925619675,"Jose Barrero","23378",676480
"Livan Soto","BAL","2B/3B/SS/DH",999,13.0824,-14.741129915246349,-13.49765466086542,-3.297874678970472,-9.507553478483974,-0.07715442546079318,-0.21423521649584173,-41.335602375522846,7.947465494409344,-32.3881368811135,"Livan Soto","22471",670869
"Niko Kavadas","LAA","DH",999,6.52095,-14.822947319932625,-13.601632107536496,-3.3257261064856847,-9.477396445436513,-0.042221835283378834,-0.07106775812345857,-41.34099157279815,7.947465494409344,-32.39352607838881,"Niko Kavadas","29782",694359
"Stone Garrett","WSN","DH",732.4000244140625,6.6623,-14.816714386490103,-13.609396189183803,-3.316251469451074,-9.491026743863156,-0.07249720353977814,-0.06609977716897796,-41.37198576969689,7.947465494409344,-32.42452027528755,"Stone Garrett","19273",656448
"Braden Shewmake","NYY","2B/3B/SS/DH",999,6.43822,-14.824667444457058,-13.609540304509625,-3.278467416110947,-9.503847736100889,-0.0880660258329848,-0.07333647289106834,-41.37792539990257,7.947465494409344,-32.43045990549322,"Braden Shewmake","25817",669699
"Ryan Kreidler","DET","SS",999,6.43899,-14.846057752478082,-13.61364752687203,-3.2777231849931643,-9.514113055317502,-0.06814353404032235,-0.10316272141828427,-41.42284777511938,7.947465494409344,-32.475382280710036,"Ryan Kreidler","25867",668952
"Osleivis Basabe","SFG","SS",999,6.54875,-14.844297147623903,-13.617664674471488,-3.303227420624532,-9.548018416624029,-0.04754229358683502,-0.08497921525021053,-41.445729168180996,7.947465494409344,-32.49826367377165,"Osleivis Basabe","23985",678545
"Nicky Lopez","CHC","2B/SS",750.1099853515625,6.6823,-14.85785581454306,-13.608441443940427,-3.29134834324058,-9.563352500767225,-0.022075553716517746,-0.1072942870150336,-41.45036794322284,7.947465494409344,-32.502902448813494,"Nicky Lopez","19339",670032
"David Bañuelos","BAL","PH/PR",999,6.11374,-14.84567324965586,-13.623825491909225,-3.318827654663733,-9.510535105471414,-0.09102700045804953,-0.09865077143640896,-41.48853927359469,7.947465494409344,-32.541073779185346,"David Banuelos","23250",675915
"Nick Ahmed","TEX","SS",999,6.31048,-14.850530093128501,-13.623663370220612,-3.3083511684166087,-9.538221640423268,-0.0855348854416324,-0.10225814803286522,-41.50855930566348,7.947465494409344,-32.56109381125414,"Nick Ahmed","12147",605113
