player_name,auction_value
Jair Camargo,-14.544013824382178
Mitch Haniger,-14.560108300435273
Luke Maile,-14.561327686605788
Jimmy Crooks,-14.56923653115544
Garrett Stubbs,-14.59096575584022
Tomás Nido,-14.618318478698562
Omar Narváez,-14.624547641318069
Martín Maldonado,-14.685929480462178
Joe Mack,-14.69168498283785
Isiah Kiner-Falefa,-14.70146266848426
Curt Casali,-14.711758688209606
Seby Zavala,-14.723674333045118
Jason Delay,-14.725987358378609
Reese McGuire,-14.79722004627872
René Pinto,-14.81344130373247
Austin Wynns,-14.816416100598127
Jakson Reetz,-14.818550136682726
Brett Sullivan,-14.83665200011971
César Salazar,-14.849487029246012
Dom Nuñez,-14.876177306527122
Chuckie Robinson,-14.891580788818482
Blake Hunt,-14.91240153090014
Tucker Barnhart,-14.946648172950557
Christian Moore,-15.051732799609468
Dylan Moore,-15.066384033083835
Dane Myers,-15.125883697301305
Rob Refsnyder,-15.153329655787008
Johan Rojas,-15.196439494686055
Mickey Moniak,-15.226675179380464
Lenyn Sosa,-15.472155677755064
Dairon Blanco,-15.67705871005171
Jace Jung,-16.02133755720989
Brendan Rodgers,-16.075903272220653
Eguy Rosario,-16.162506325818402
Oliver Dunn,-16.17822443666217
Josh Rojas,-16.260080947241203
Tirso Ornelas,-16.273575770457533
Will Brennan,-16.286127115334352
Gio Urshela,-16.332093635591193
Tyler Freeman,-16.340171620107512
Luis Urías,-16.382783594093876
Griffin Conine,-16.551652764267278
Kyle Farmer,-16.62480009876898
Sam Hilliard,-16.789575528186678
Alex Call,-16.8372490925551
Curtis Mead,-16.94508197711467
Andy Pages,-16.988728261675195
Hyeseong Kim,-17.00253390003563
Jose Iglesias,-17.005450713786164
Wenceel Pérez,-17.042062420598583
Mauricio Dubón,-17.11505051126284
Trent Grisham,-17.236305232547004
Victor Scott II,-17.467986332640294
Brandon Drury,-17.54060788960822
Stuart Fairchild,-17.57614798169399
Donovan Solano,-17.65969181804562
Connor Joe,-17.69399915114952
José Tena,-17.70031699770637
Luis Matos,-17.76113694502909
Will Benson,-17.7674369316112
Orelvis Martinez,-17.890156494325097
Enrique Hernández,-17.91926106963804
Derek Hill,-18.036990205252287
Anthony Rizzo,-18.118926363085095
Sean Bouchard,-18.161260636748416
Blake Perkins,-18.458501324412605
DJ LeMahieu,-18.65279455150517
Gabriel Arias,-18.66312340845008
Ernie Clement,-18.67167712705983
Chris Taylor,-18.687055914808667
José Caballero,-18.72002329844922
Davis Schneider,-18.82168011546503
Jarred Kelenic,-18.93972864894564
Juan Brito,-19.031002881263223
Trey Sweeney,-19.08508203547088
Ramón Urías,-19.347447840113
Oswald Peraza,-19.449975792280892
Ramón Laureano,-19.52207262154743
Austin Slater,-19.533615342775747
Kristian Campbell,-19.67670372895644
Caleb Durbin,-19.678702333424116
Tyler Black,-19.72445863071067
Chase Meidroth,-19.911836404105443
David Peralta,-20.193992431147663
Amed Rosario,-20.315720114266863
Jared Triolo,-20.485088879151476
Javier Báez,-20.58180100249389
Jack Suwinski,-20.617997900079207
Paul DeJong,-20.624961712284996
Santiago Espinal,-20.766127517938415
Joey Gallo,-20.953223195344115
Ben Rice,-21.03515901700947
Nick Yorke,-21.120717434377617
Zac Veen,-21.17530814430571
Johnathan Rodriguez,-21.202504028054957
Michael Siani,-21.29306088152379
Mark Canha,-21.415509210063338
Andy Ibáñez,-21.42736437857874
Brooks Baldwin,-21.55251430462763
Jacob Melton,-21.604024877050048
Nelson Velázquez,-21.64813143603307
Colson Montgomery,-21.669387745008073
Oscar Colás,-21.787024679403377
Jon Berti,-21.803777174434703
Whit Merrifield,-21.80635559844919
Esteury Ruiz,-21.831067497456697
Ben Gamel,-21.950917001931913
Luken Baker,-21.96280570398367
Adam Duvall,-21.965664802334185
Everson Pereira,-22.10817341678387
Jordan Lawlar,-22.219299267338823
Adam Frazier,-22.292787391882538
